:START_ID(Disease)	:END_ID(Gene)
DOID:7148	60485
DOID:219	35
DOID:1793	5884
DOID:12365	56649
DOID:14330	55246
DOID:8778	350
DOID:986	55246
DOID:2531	11167
DOID:0050742	501
DOID:986	11332
DOID:332	11102
DOID:986	9921
DOID:11612	57149
DOID:9206	2052
DOID:418	84310
DOID:332	80213
DOID:1612	3953
DOID:0050156	3983
DOID:5419	124944
DOID:219	2908
DOID:1909	153918
DOID:11612	126393
DOID:7148	5937
DOID:0050156	6880
DOID:9206	10827
DOID:2986	3759
DOID:0050742	54766
DOID:7693	8821
DOID:2377	22914
DOID:1793	9451
DOID:9206	9627
DOID:418	5686
DOID:7693	83538
DOID:986	23428
DOID:14330	522
DOID:8577	79646
DOID:8893	1152
DOID:5419	114790
DOID:8893	113146
DOID:1612	1102
DOID:12365	84727
DOID:7693	84700
DOID:14330	7334
DOID:10763	84457
DOID:2986	6347
DOID:14330	7170
DOID:13223	10210
DOID:8778	90624
DOID:263	1497
DOID:1324	283171
DOID:8577	359948
DOID:635	280
DOID:635	6259
DOID:635	10513
DOID:8893	23047
DOID:13223	3491
DOID:10652	8209
DOID:2531	10982
DOID:2531	79935
DOID:1793	645202
DOID:3393	90407
DOID:14227	83538
DOID:418	51249
DOID:10652	9265
DOID:7147	10921
DOID:7693	55366
DOID:418	7089
DOID:635	6311
DOID:418	150223
DOID:2394	284358
DOID:635	55061
DOID:1612	79971
DOID:14330	23788
DOID:0050742	5218
DOID:14227	91227
DOID:332	4881
DOID:1909	283514
DOID:8893	10903
DOID:1909	1475
DOID:0050742	158584
DOID:10763	2036
DOID:635	959
DOID:332	3235
DOID:8893	63971
DOID:635	728392
DOID:1793	5406
DOID:12365	127247
DOID:9008	90007
DOID:5419	5690
DOID:2986	5366
DOID:418	1460
DOID:7693	2444
DOID:11612	79132
DOID:13223	56124
DOID:9206	8775
DOID:2986	55856
DOID:0050156	100129884
DOID:0050156	4311
DOID:1612	2354
DOID:824	4815
DOID:332	8907
DOID:11612	7920
DOID:2986	2010
DOID:7693	4601
DOID:7148	11158
DOID:418	285855
DOID:986	285761
DOID:2531	5654
DOID:418	114049
DOID:9008	81603
DOID:5419	387103
DOID:0050742	94239
DOID:332	8558
DOID:635	113612
DOID:1612	130026
DOID:0050742	58524
DOID:7693	5274
DOID:9206	475
DOID:9008	57222
DOID:14227	84103
DOID:9970	80763
DOID:9008	144108
DOID:0050742	9469
DOID:3393	84314
DOID:2986	23645
DOID:263	2181
DOID:5419	391
DOID:1909	2810
DOID:9206	4008
DOID:1793	58515
DOID:418	54460
DOID:0050741	84284
DOID:3083	51504
DOID:10652	80262
DOID:7148	55857
DOID:8893	9076
DOID:14330	18
DOID:13223	4922
DOID:7148	5980
DOID:11612	220979
DOID:824	5175
DOID:7147	55344
DOID:2394	10270
DOID:11612	84803
DOID:1612	2114
DOID:9206	7286
DOID:8577	81579
DOID:5419	259215
DOID:1793	3764
DOID:1793	51020
DOID:0050742	3120
DOID:5419	3611
DOID:14330	7803
DOID:5419	10322
DOID:9206	63934
DOID:418	55274
DOID:418	57580
DOID:0050742	23492
DOID:986	54939
DOID:11612	25828
DOID:0050156	2289
DOID:263	5067
DOID:7693	79901
DOID:9206	80772
DOID:3083	65268
DOID:10652	1016
DOID:635	3192
DOID:418	4717
DOID:1324	83987
DOID:14330	57128
DOID:10652	1893
DOID:635	2053
DOID:986	55806
DOID:332	136853
DOID:986	22873
DOID:3083	23186
DOID:7147	23403
DOID:332	8266
DOID:2531	26279
DOID:9008	118987
DOID:12365	54780
DOID:12365	6202
DOID:14330	4698
DOID:13223	55702
DOID:332	8864
DOID:1793	2941
DOID:418	7884
DOID:0050156	6196
DOID:986	54985
DOID:5419	84343
DOID:1909	8416
DOID:9206	8926
DOID:0050742	54855
DOID:8893	23683
DOID:0050156	1736
DOID:2531	4050
DOID:0050156	55705
DOID:12365	1401
DOID:1612	9201
DOID:1909	10394
DOID:14227	345895
DOID:9206	64121
DOID:7148	8165
DOID:824	54536
DOID:986	51629
DOID:1612	32
DOID:1909	1116
DOID:0050156	200576
DOID:219	1962
DOID:2986	117153
DOID:5419	55975
DOID:1909	3866
DOID:14227	93979
DOID:14330	9910
DOID:219	11311
DOID:5419	25915
DOID:8893	11099
DOID:7693	140706
DOID:5419	79058
DOID:219	4534
DOID:7148	9788
DOID:13223	29909
DOID:263	28970
DOID:8577	57447
DOID:8893	4610
DOID:1612	56940
DOID:11612	84775
DOID:1612	8555
DOID:1909	23588
DOID:219	288
DOID:418	375757
DOID:11612	6633
DOID:9008	9802
DOID:986	2975
DOID:986	339105
DOID:0050156	23014
DOID:418	84300
DOID:8778	5609
DOID:14330	1006
DOID:13223	5919
DOID:332	2875
DOID:9008	5007
DOID:8778	8165
DOID:9206	50848
DOID:9008	408
DOID:635	6653
DOID:2531	23127
DOID:8577	91614
DOID:14227	254240
DOID:10652	988
DOID:3083	496
DOID:8893	6146
DOID:1612	90865
DOID:1909	91746
DOID:10652	8927
DOID:3083	220323
DOID:2531	55713
DOID:418	163882
DOID:10652	522
DOID:986	55187
DOID:0050156	55755
DOID:332	51147
DOID:11612	64320
DOID:8778	6738
DOID:263	1368
DOID:2394	149095
DOID:8577	9920
DOID:14330	5191
DOID:14330	27335
DOID:1909	50488
DOID:418	5252
DOID:1793	121053
DOID:7147	91875
DOID:1612	9693
DOID:0050741	22911
DOID:8778	1836
DOID:8577	3613
DOID:14227	128646
DOID:263	730
DOID:5419	10574
DOID:5419	4943
DOID:7693	5867
DOID:8893	79921
DOID:418	285331
DOID:8577	23314
DOID:8893	116039
DOID:7693	7957
DOID:10652	8506
DOID:635	5934
DOID:0050156	64770
DOID:2986	84617
DOID:7148	65110
DOID:13223	54360
DOID:635	6191
DOID:14227	133923
DOID:14227	81570
DOID:9008	57178
DOID:10763	51463
DOID:2986	51094
DOID:986	60685
DOID:9008	2280
DOID:9206	64834
DOID:986	4493
DOID:986	80232
DOID:9206	1656
DOID:2531	7074
DOID:1909	53836
DOID:13223	64718
DOID:0050742	2766
DOID:14227	5426
DOID:10652	51019
DOID:13223	5027
DOID:7693	85313
DOID:0050741	4674
DOID:8577	55837
DOID:13223	10300
DOID:10652	25814
DOID:1612	1915
DOID:13223	3123
DOID:332	57691
DOID:986	2048
DOID:2986	59343
DOID:418	6450
DOID:9008	29101
DOID:14330	5706
DOID:1909	4014
DOID:986	5154
DOID:11612	83903
DOID:5419	27240
DOID:263	847
DOID:9206	285672
DOID:986	55959
DOID:1793	57556
DOID:635	6932
DOID:8893	5565
DOID:12365	65979
DOID:10652	51241
DOID:219	50853
DOID:13223	4633
DOID:8778	26135
DOID:11612	220042
DOID:2531	1488
DOID:1793	10399
DOID:9206	1452
DOID:9970	9524
DOID:2986	51003
DOID:3083	2653
DOID:11612	10813
DOID:12365	401548
DOID:8577	5523
DOID:0050742	10517
DOID:2986	2355
DOID:1793	84502
DOID:0050741	132321
DOID:7147	11043
DOID:11612	7123
DOID:3083	3804
DOID:0050741	100129842
DOID:8893	25953
DOID:11612	65062
DOID:219	51138
DOID:0050741	134
DOID:10283	5204
DOID:9008	56886
DOID:7147	157285
DOID:332	10417
DOID:9206	822
DOID:0050156	3572
DOID:14227	51233
DOID:7148	6867
DOID:8778	4968
DOID:635	54861
DOID:7693	11244
DOID:2531	55655
DOID:7148	57602
DOID:3083	730130
DOID:2986	23011
DOID:8778	6165
DOID:418	148327
DOID:1909	50649
DOID:8577	92211
DOID:2531	6414
DOID:5419	653689
DOID:635	6304
DOID:986	8689
DOID:11612	122416
DOID:10652	1039
DOID:8577	149466
DOID:263	1582
DOID:9008	9063
DOID:9008	29115
DOID:12365	115509
DOID:9206	8452
DOID:986	58485
DOID:5419	9013
DOID:13223	3659
DOID:7147	22848
DOID:12365	54979
DOID:10652	726
DOID:1612	60485
DOID:635	5140
DOID:14227	26648
DOID:5419	116540
DOID:13223	7538
DOID:12365	152926
DOID:2531	8476
DOID:8577	63928
DOID:1612	10144
DOID:0050741	3773
DOID:1324	3293
DOID:635	224
DOID:263	1154
DOID:418	653308
DOID:3083	3910
DOID:1909	55715
DOID:1909	51806
DOID:5419	2712
DOID:8577	79783
DOID:7693	55268
DOID:9970	440804
DOID:824	6641
DOID:14227	2703
DOID:332	79705
DOID:1612	51454
DOID:11612	64792
DOID:8893	400961
DOID:635	3305
DOID:332	89890
DOID:0050742	8325
DOID:9206	59342
DOID:3083	55025
DOID:2394	147694
DOID:14227	9869
DOID:12365	91875
DOID:986	151835
DOID:219	64921
DOID:1909	8509
DOID:10652	56998
DOID:8778	85508
DOID:0050741	63920
DOID:5419	23403
DOID:0050742	51170
DOID:0050742	8479
DOID:8577	80221
DOID:0050742	1677
DOID:2394	50486
DOID:0050741	23078
DOID:8778	5105
DOID:9206	11343
DOID:1793	1757
DOID:8577	29116
DOID:11612	23251
DOID:3083	3020
DOID:9008	10097
DOID:9008	392
DOID:9206	64319
DOID:219	7855
DOID:635	8239
DOID:12365	284110
DOID:0050741	51300
DOID:8577	117583
DOID:14330	6880
DOID:219	1026
DOID:0050742	148741
DOID:7148	3727
DOID:986	64218
DOID:1909	2159
DOID:0050741	85014
DOID:14227	84812
DOID:12365	79692
DOID:332	9715
DOID:8577	8824
DOID:5419	84993
DOID:10652	810
DOID:8577	79840
DOID:332	55259
DOID:418	84524
DOID:1793	7832
DOID:635	50861
DOID:14227	56339
DOID:263	9362
DOID:3083	6833
DOID:219	27141
DOID:0050742	9423
DOID:2394	4666
DOID:418	10735
DOID:635	5125
DOID:5419	131920
DOID:5419	5216
DOID:8577	150209
DOID:0050742	2743
DOID:0050156	26520
DOID:14330	7386
DOID:0050742	84239
DOID:986	6741
DOID:1909	1803
DOID:263	10053
DOID:14330	9446
DOID:12365	84681
DOID:2531	89927
DOID:14227	55794
DOID:0050156	55802
DOID:5419	9762
DOID:1909	573
DOID:2986	127544
DOID:9206	30836
DOID:7148	2869
DOID:10652	705
DOID:8893	10015
DOID:1909	6251
DOID:2394	84623
DOID:2986	8553
DOID:8577	6655
DOID:3083	5148
DOID:1612	79632
DOID:5419	8324
DOID:12365	57634
DOID:14227	84229
DOID:219	10449
DOID:7148	7538
DOID:0050156	2956
DOID:3083	170689
DOID:14227	11131
DOID:332	646643
DOID:263	605
DOID:1793	84263
DOID:8893	23001
DOID:7693	23635
DOID:824	55742
DOID:3083	51053
DOID:11612	170393
DOID:418	6429
DOID:8893	6925
DOID:0050741	3312
DOID:0050742	10602
DOID:11612	2952
DOID:3393	53840
DOID:1909	3856
DOID:11612	23595
DOID:332	54760
DOID:14227	285679
DOID:1909	9635
DOID:3083	23089
DOID:2531	26051
DOID:8778	51802
DOID:2986	7071
DOID:1612	56920
DOID:7693	123036
DOID:0050741	152100
DOID:9206	664
DOID:14227	85452
DOID:0050741	54969
DOID:10652	64860
DOID:986	25849
DOID:5419	55182
DOID:7148	4857
DOID:10652	1600
DOID:986	22907
DOID:418	10951
DOID:9206	3664
DOID:332	6786
DOID:2531	23037
DOID:219	6945
DOID:8577	3052
DOID:2986	8061
DOID:9206	3557
DOID:263	56934
DOID:1612	4306
DOID:8577	2064
DOID:13223	51024
DOID:13223	23171
DOID:8893	9910
DOID:0050742	57493
DOID:8893	6038
DOID:14330	9097
DOID:14330	5862
DOID:7693	8534
DOID:1324	81833
DOID:2394	5861
DOID:7148	1956
DOID:1909	51710
DOID:986	84216
DOID:8893	23576
DOID:12365	57467
DOID:0050156	762
DOID:2986	50487
DOID:14227	23
DOID:13223	9501
DOID:14227	1573
DOID:8778	57187
DOID:0050156	79608
DOID:332	29978
DOID:1324	5324
DOID:635	1039
DOID:1793	5728
DOID:12365	23760
DOID:986	197342
DOID:11612	51634
DOID:14227	8816
DOID:2986	5718
DOID:2986	5966
DOID:9206	7074
DOID:12365	85315
DOID:263	55664
DOID:8893	63928
DOID:14227	161142
DOID:8778	38
DOID:9008	5966
DOID:14330	10138
DOID:14330	55670
DOID:986	91862
DOID:986	57228
DOID:986	3837
DOID:9008	79701
DOID:11612	120103
DOID:0050741	25886
DOID:1612	29087
DOID:1793	10590
DOID:3083	1759
DOID:1324	2635
DOID:635	8434
DOID:8778	26039
DOID:824	6503
DOID:9008	127544
DOID:219	56829
DOID:13223	2329
DOID:5419	54205
DOID:8778	54852
DOID:5419	9521
DOID:332	222865
DOID:11612	374899
DOID:418	81853
DOID:418	22880
DOID:5419	8445
DOID:12365	79891
DOID:7148	8531
DOID:10763	10739
DOID:635	6856
DOID:2531	3394
DOID:1612	113612
DOID:11612	5480
DOID:8893	768211
DOID:9744	8263
DOID:1793	115752
DOID:8577	79799
DOID:14227	729877
DOID:0050742	4129
DOID:11612	112464
DOID:986	79716
DOID:9206	131
DOID:635	5334
DOID:3083	87178
DOID:0050742	64359
DOID:10652	55246
DOID:8893	6642
DOID:986	125113
DOID:14227	881
DOID:11612	285368
DOID:2394	79441
DOID:263	114905
DOID:7148	728026
DOID:8893	55788
DOID:986	9114
DOID:1793	442444
DOID:1324	5151
DOID:8577	54805
DOID:219	2776
DOID:12365	113246
DOID:986	177
DOID:0050742	10242
DOID:8577	5170
DOID:10283	3688
DOID:0050742	56967
DOID:7148	9444
DOID:263	1773
DOID:1793	23357
DOID:7693	57498
DOID:2394	6511
DOID:1793	293
DOID:7693	501
DOID:11612	23479
DOID:219	54600
DOID:219	65258
DOID:2531	6850
DOID:12365	3042
DOID:1909	50939
DOID:0050742	121506
DOID:986	2107
DOID:418	55181
DOID:8893	401251
DOID:3083	51072
DOID:824	1955
DOID:1909	84525
DOID:1324	2212
DOID:635	8718
DOID:986	64090
DOID:10652	63967
DOID:14227	148229
DOID:418	203068
DOID:332	9519
DOID:14227	399814
DOID:219	1645
DOID:13223	10742
DOID:8893	51090
DOID:14227	149699
DOID:3083	5395
DOID:8778	51760
DOID:0050741	27235
DOID:1612	1073
DOID:219	4151
DOID:0050156	84135
DOID:2986	1833
DOID:1793	2671
DOID:1909	81578
DOID:8893	147184
DOID:10652	351
DOID:12365	1936
DOID:7148	1025
DOID:1324	57600
DOID:418	7182
DOID:7148	7343
DOID:10652	379
DOID:7148	8225
DOID:4481	91612
DOID:9008	130074
DOID:10652	149111
DOID:7693	23417
DOID:9008	9256
DOID:1909	26053
DOID:3083	11321
DOID:1909	3048
DOID:1612	4499
DOID:7693	57820
DOID:824	2912
DOID:1909	388325
DOID:0050742	25929
DOID:635	5150
DOID:9206	3682
DOID:8778	222171
DOID:0050156	2523
DOID:11612	5025
DOID:13223	10260
DOID:7693	84955
DOID:263	6387
DOID:2531	5789
DOID:986	1464
DOID:986	55968
DOID:2531	4261
DOID:1324	10581
DOID:14330	51026
DOID:2531	126231
DOID:1909	23230
DOID:2394	10253
DOID:3083	9427
DOID:1612	8406
DOID:2377	5594
DOID:332	8567
DOID:13223	28952
DOID:332	3643
DOID:9008	54438
DOID:8778	145376
DOID:3083	83650
DOID:2531	114876
DOID:14330	989
DOID:1909	51765
DOID:8778	100137049
DOID:418	689
DOID:11612	10362
DOID:1793	387700
DOID:1612	5095
DOID:1909	9194
DOID:1909	657
DOID:7148	10439
DOID:219	9637
DOID:1793	4855
DOID:7147	4952
DOID:418	51377
DOID:2394	10200
DOID:2531	6567
DOID:263	25805
DOID:9970	122622
DOID:824	27086
DOID:7148	2794
DOID:11612	4705
DOID:7148	79848
DOID:0050742	79192
DOID:10652	57404
DOID:14330	10284
DOID:0050742	18
DOID:8577	84501
DOID:0050742	57655
DOID:3083	5984
DOID:986	170689
DOID:7148	10726
DOID:0050742	4496
DOID:2531	330
DOID:1612	56997
DOID:2377	5066
DOID:7148	5094
DOID:5419	126328
DOID:9206	23370
DOID:219	8991
DOID:635	5463
DOID:12365	55622
DOID:0050741	283489
DOID:2531	10914
DOID:7693	5255
DOID:11612	6830
DOID:2986	58503
DOID:1612	857
DOID:14330	9217
DOID:12365	83719
DOID:7148	29946
DOID:7148	404734
DOID:7148	4117
DOID:5419	3004
DOID:10763	60682
DOID:824	10251
DOID:8577	4642
DOID:7148	10992
DOID:8778	4677
DOID:7147	4221
DOID:14227	10147
DOID:9970	4329
DOID:0050156	6879
DOID:8893	57659
DOID:418	84268
DOID:0050741	8634
DOID:8778	6128
DOID:7148	51386
DOID:2394	658
DOID:0050742	79733
DOID:7693	2316
DOID:0050156	23392
DOID:8778	65991
DOID:986	832
DOID:10652	55715
DOID:11612	81562
DOID:263	1259
DOID:9206	80232
DOID:8577	55856
DOID:332	10949
DOID:1909	51015
DOID:10283	80204
DOID:14330	25994
DOID:7693	1627
DOID:1909	5317
DOID:14330	10632
DOID:10652	1633
DOID:7148	8613
DOID:14227	388333
DOID:635	25842
DOID:0050156	5295
DOID:1909	57492
DOID:9206	9218
DOID:10283	989
DOID:14227	84417
DOID:1909	55227
DOID:2986	55256
DOID:986	81502
DOID:11612	10786
DOID:8893	80778
DOID:9008	1119
DOID:8577	688
DOID:635	57685
DOID:11612	51451
DOID:2986	54407
DOID:9206	23170
DOID:3393	7114
DOID:8778	9349
DOID:1793	51303
DOID:986	1627
DOID:7148	552889
DOID:3083	1308
DOID:2986	219333
DOID:9206	7022
DOID:14330	8577
DOID:14227	84519
DOID:1793	123745
DOID:2986	22856
DOID:10652	108
DOID:11612	92293
DOID:9206	7155
DOID:418	6391
DOID:14330	7062
DOID:1909	54659
DOID:8577	8195
DOID:11612	6880
DOID:219	51465
DOID:8577	293
DOID:13223	2664
DOID:11612	57410
DOID:1612	7881
DOID:1793	1101
DOID:8778	85293
DOID:263	56898
DOID:219	2641
DOID:1793	221935
DOID:7693	80014
DOID:263	3983
DOID:219	79154
DOID:9206	26130
DOID:7148	25840
DOID:1909	26225
DOID:13223	23302
DOID:13223	419
DOID:9008	160
DOID:11612	57062
DOID:635	6431
DOID:0050156	57669
DOID:8577	1906
DOID:418	2286
DOID:2986	7328
DOID:5419	54758
DOID:8893	6920
DOID:11612	9627
DOID:11612	26061
DOID:986	51239
DOID:3393	4638
DOID:8893	254048
DOID:263	26033
DOID:2986	2052
DOID:219	8826
DOID:9008	6421
DOID:9008	30844
DOID:418	60370
DOID:635	7528
DOID:1612	83699
DOID:2531	23034
DOID:14330	541578
DOID:986	64064
DOID:10652	80777
DOID:0050156	9750
DOID:7693	1727
DOID:1909	140432
DOID:418	54470
DOID:14227	114827
DOID:418	10768
DOID:3083	399693
DOID:0050742	4306
DOID:2394	50515
DOID:3312	160065
DOID:10763	84539
DOID:1324	348645
DOID:332	27074
DOID:1909	10006
DOID:219	51444
DOID:0050742	8603
DOID:10652	747
DOID:11612	79000
DOID:12365	25946
DOID:5419	6389
DOID:2986	3741
DOID:10652	10061
DOID:1793	6135
DOID:7148	11186
DOID:10283	3021
DOID:14330	5664
DOID:2986	2643
DOID:219	5140
DOID:8577	10966
DOID:8778	646865
DOID:5419	327
DOID:3083	441027
DOID:12365	389541
DOID:3083	79660
DOID:2531	100423062
DOID:14227	55805
DOID:7148	604
DOID:1612	1459
DOID:9970	761
DOID:11612	7988
DOID:8778	64981
DOID:7693	114897
DOID:8778	23588
DOID:8577	80704
DOID:14330	6500
DOID:9970	55876
DOID:12365	202309
DOID:332	285848
DOID:1324	5341
DOID:3083	286133
DOID:0050741	84190
DOID:14227	8798
DOID:14227	26716
DOID:7147	57719
DOID:5419	140947
DOID:1793	440270
DOID:1793	79751
DOID:2394	12
DOID:986	7088
DOID:5419	150365
DOID:418	90956
DOID:3393	102288414
DOID:1793	275
DOID:0050741	4852
DOID:418	4744
DOID:9008	414918
DOID:3083	479
DOID:219	3043
DOID:9206	6538
DOID:0050742	64172
DOID:10283	10927
DOID:14227	65980
DOID:332	10127
DOID:332	9681
DOID:8577	8573
DOID:5419	55197
DOID:3083	11266
DOID:0050741	10446
DOID:9008	84253
DOID:635	3655
DOID:10763	85465
DOID:635	3572
DOID:14330	7385
DOID:0050156	254427
DOID:0050156	1723
DOID:0050742	604
DOID:8893	53826
DOID:7693	51435
DOID:12365	256892
DOID:12365	170482
DOID:1909	1580
DOID:1612	25840
DOID:8893	23030
DOID:12365	83707
DOID:219	34
DOID:3083	9073
DOID:263	9829
DOID:263	95
DOID:13223	23268
DOID:14330	5983
DOID:8577	3176
DOID:0050742	4057
DOID:1909	1805
DOID:5419	54509
DOID:11612	80176
DOID:219	687
DOID:7693	2690
DOID:5419	10425
DOID:11612	2247
DOID:7148	4297
DOID:1793	57685
DOID:1612	80310
DOID:3083	6426
DOID:2531	463
DOID:1324	25897
DOID:1909	5603
DOID:635	9936
DOID:14330	51582
DOID:7147	22883
DOID:2531	6594
DOID:2531	9830
DOID:0050741	84984
DOID:9008	22933
DOID:13223	64764
DOID:635	643
DOID:3083	4838
DOID:263	1634
DOID:8893	10850
DOID:986	64223
DOID:9970	6232
DOID:5419	55215
DOID:12365	79902
DOID:7148	29952
DOID:12365	2205
DOID:11612	55512
DOID:14330	55975
DOID:8893	8853
DOID:332	54887
DOID:635	4753
DOID:0050156	221981
DOID:1324	5519
DOID:263	1370
DOID:824	54861
DOID:0050742	8445
DOID:263	222389
DOID:9206	6282
DOID:10652	53942
DOID:10652	11041
DOID:8893	1500
DOID:2986	10950
DOID:418	6159
DOID:9206	10480
DOID:9206	5916
DOID:3083	9117
DOID:8893	55742
DOID:418	64755
DOID:986	11104
DOID:9008	140775
DOID:0050156	114800
DOID:7148	4649
DOID:263	273
DOID:8778	539
DOID:0050742	2553
DOID:1612	6207
DOID:9206	26959
DOID:14227	5496
DOID:1909	9414
DOID:0050156	147
DOID:635	57711
DOID:986	64710
DOID:418	27352
DOID:7693	5334
DOID:11612	130557
DOID:0050156	83607
DOID:11612	6609
DOID:1793	28992
DOID:14330	6728
DOID:13223	2219
DOID:14330	55308
DOID:2986	80117
DOID:14227	81833
DOID:219	79912
DOID:219	80258
DOID:2531	2022
DOID:11612	55906
DOID:13223	100287387
DOID:13223	55643
DOID:2986	64208
DOID:635	3399
DOID:986	3831
DOID:3083	9353
DOID:1324	9044
DOID:418	8662
DOID:824	4026
DOID:8893	4026
DOID:14330	25906
DOID:5419	4700
DOID:0050741	51651
DOID:219	123803
DOID:1909	10551
DOID:8577	23086
DOID:1612	128
DOID:2531	79148
DOID:2531	51176
DOID:5419	26097
DOID:8778	23630
DOID:8577	64922
DOID:1909	738
DOID:8577	22800
DOID:635	9315
DOID:263	79154
DOID:7148	6303
DOID:1324	3119
DOID:3312	9134
DOID:10283	114821
DOID:332	30
DOID:11612	54795
DOID:0050742	4065
DOID:0050741	55144
DOID:0050156	9512
DOID:2986	5608
DOID:14227	122664
DOID:9008	4155
DOID:7148	9939
DOID:7148	5016
DOID:12365	3990
DOID:10652	79980
DOID:332	79414
DOID:1324	80821
DOID:7693	340277
DOID:7148	10270
DOID:10652	79135
DOID:5419	348938
DOID:8577	339479
DOID:12365	7515
DOID:8778	9166
DOID:0050156	253959
DOID:10652	662
DOID:14330	90121
DOID:8778	10904
DOID:14227	374955
DOID:1909	51652
DOID:9206	11321
DOID:263	1602
DOID:1793	23089
DOID:2986	79746
DOID:263	25864
DOID:8778	134353
DOID:1909	5583
DOID:332	6666
DOID:9206	10540
DOID:7693	100129846
DOID:1324	5294
DOID:332	57332
DOID:263	285440
DOID:635	10913
DOID:9008	5878
DOID:10763	548645
DOID:2986	1654
DOID:8577	4082
DOID:635	10000
DOID:9008	148022
DOID:2531	10392
DOID:9008	23042
DOID:8893	159195
DOID:1909	218
DOID:11612	54328
DOID:635	57608
DOID:3083	90485
DOID:1612	7145
DOID:986	64795
DOID:2986	64083
DOID:8893	57459
DOID:14330	80349
DOID:12365	9459
DOID:332	80228
DOID:5419	7841
DOID:11612	9751
DOID:12365	126382
DOID:9206	5019
DOID:2986	10602
DOID:0050742	400073
DOID:1909	242
DOID:13223	8631
DOID:332	6253
DOID:1324	112616
DOID:1324	83440
DOID:14227	219938
DOID:8577	23588
DOID:263	1393
DOID:1612	112483
DOID:986	833
DOID:8778	10038
DOID:8577	81889
DOID:418	54984
DOID:14227	149499
DOID:0050742	3592
DOID:1793	728747
DOID:219	5166
DOID:1793	50624
DOID:2394	58476
DOID:14227	100288814
DOID:0050156	202559
DOID:10652	81563
DOID:332	83452
DOID:2986	411
DOID:1612	56898
DOID:12365	9751
DOID:8577	957
DOID:1324	3118
DOID:12365	1633
DOID:8893	114926
DOID:9970	1974
DOID:8577	5495
DOID:0050156	10020
DOID:11612	729920
DOID:9008	3232
DOID:0050156	10157
DOID:9206	9778
DOID:0050741	26009
DOID:7148	2194
DOID:2531	81537
DOID:9008	199953
DOID:219	5151
DOID:13223	770
DOID:5419	283820
DOID:10652	51761
DOID:13223	10422
DOID:14227	128861
DOID:7693	5350
DOID:986	119
DOID:8577	126
DOID:635	26289
DOID:9970	10418
DOID:7148	201475
DOID:12365	57091
DOID:9008	1629
DOID:635	26135
DOID:0050156	36
DOID:7148	26748
DOID:2986	399665
DOID:2986	25976
DOID:1909	740
DOID:219	10758
DOID:418	23164
DOID:0050742	28958
DOID:7148	6422
DOID:0050742	11170
DOID:8778	6500
DOID:3083	755
DOID:1612	858
DOID:10652	1641
DOID:10652	9681
DOID:14330	4085
DOID:1612	1028
DOID:0050741	60684
DOID:9008	6430
DOID:8577	57037
DOID:9206	1870
DOID:7147	284615
DOID:2531	22983
DOID:332	284207
DOID:8778	10793
DOID:8577	4534
DOID:986	5728
DOID:2394	54474
DOID:3083	84189
DOID:7693	257364
DOID:5419	390429
DOID:2986	81848
DOID:1909	79591
DOID:1909	1308
DOID:418	705
DOID:263	125
DOID:0050742	91272
DOID:332	55937
DOID:1612	64221
DOID:8893	114991
DOID:9206	2805
DOID:9008	26115
DOID:8778	6832
DOID:0050741	51022
DOID:2394	7703
DOID:12365	4154
DOID:263	828
DOID:7148	8751
DOID:9008	51621
DOID:14227	8632
DOID:1793	9709
DOID:9008	9870
DOID:1793	94101
DOID:986	81873
DOID:12365	29803
DOID:219	1043
DOID:3393	7809
DOID:1324	64135
DOID:12365	51101
DOID:14330	60496
DOID:8778	51499
DOID:0050742	2145
DOID:14330	23300
DOID:0050741	93594
DOID:7148	23560
DOID:635	1407
DOID:5419	11338
DOID:7148	6193
DOID:12365	9349
DOID:3083	147495
DOID:8577	1329
DOID:8778	27101
DOID:219	8470
DOID:3083	57493
DOID:1612	316
DOID:14330	79785
DOID:8778	8527
DOID:1612	8854
DOID:1909	1261
DOID:332	3104
DOID:7148	10469
DOID:13223	79861
DOID:2531	1359
DOID:1612	154
DOID:12365	83732
DOID:10652	328
DOID:1793	6122
DOID:1324	7107
DOID:9970	10802
DOID:14227	3801
DOID:10652	23552
DOID:2531	5996
DOID:0050741	10059
DOID:12365	26974
DOID:263	140578
DOID:824	6386
DOID:219	8925
DOID:263	10350
DOID:332	4105
DOID:10652	95681
DOID:14330	128
DOID:418	7407
DOID:2986	9191
DOID:263	245973
DOID:3083	54460
DOID:332	386617
DOID:14227	8567
DOID:9206	146691
DOID:8893	10443
DOID:0050742	2039
DOID:8577	79085
DOID:7148	57466
DOID:9744	79864
DOID:3083	23164
DOID:824	3612
DOID:2531	26018
DOID:14330	55884
DOID:10283	9667
DOID:219	6400
DOID:14330	55163
DOID:263	134
DOID:7693	161291
DOID:2986	55423
DOID:1909	11005
DOID:0050156	54823
DOID:0050156	1032
DOID:0050156	8454
DOID:7148	124936
DOID:418	5162
DOID:1612	147463
DOID:10763	219654
DOID:263	157567
DOID:10652	9167
DOID:1612	126
DOID:14227	9924
DOID:263	347
DOID:418	222068
DOID:9206	10134
DOID:11612	55220
DOID:10652	11154
DOID:14330	10473
DOID:332	169834
DOID:8893	7286
DOID:2394	225689
DOID:13223	80149
DOID:0050742	399949
DOID:418	4756
DOID:9008	2107
DOID:0050742	4493
DOID:418	11331
DOID:332	200232
DOID:8577	81550
DOID:2531	10974
