:START_ID(Compound)	:END_ID(Gene)
DB00285	4886
DB01227	1143
DB00174	79731
DB00642	2618
DB08912	673
DB01590	2280
DB00313	3066
DB00159	5467
DB00987	6582
DB00738	1787
DB01184	1558
DB01189	2559
DB00203	5148
DB01229	7280
DB00163	2939
DB00451	53919
DB00786	10893
DB04841	1543
DB05271	1544
DB00624	5243
DB00182	6584
DB00433	1576
DB06201	6336
DB01159	27032
DB00780	1576
DB01017	9376
DB00679	150
DB01104	1576
DB01268	25989
DB01339	1135
DB01273	89832
DB01580	154
DB01173	6329
DB00273	768
DB00471	1558
DB00692	150
DB06201	6323
DB01076	100861540
DB01254	5156
DB01218	1576
DB00491	2595
DB01051	55867
DB00126	64175
DB01144	763
DB00515	2944
DB00921	1559
DB01408	590
DB01086	5243
DB01559	2570
DB00376	1128
DB00169	1558
DB01351	1137
DB00583	4353
DB01097	2185
DB00877	2247
DB00749	213
DB00363	1558
DB00675	1565
DB00458	1562
DB00997	1545
DB00887	771
DB01031	759
DB00757	1565
DB01228	1565
DB01045	10864
DB00332	1128
DB00975	5153
DB06718	367
DB01062	1576
DB00279	7067
DB06262	153
DB00788	213
DB01169	595
DB01009	10864
DB00328	5465
DB00578	9356
DB00457	5004
DB00122	135
DB00864	2475
DB00836	5243
DB00542	6565
DB00786	4324
DB06694	150
DB01136	146
DB00711	5742
DB06209	8824
DB00295	4985
DB01136	4718
DB00252	6335
DB05266	5139
DB01124	6565
DB01115	1576
DB01229	347688
DB00933	1129
DB00425	1559
DB00490	1551
DB00683	55879
DB00211	148
DB01248	7280
DB00162	54884
DB01215	2570
DB00262	2936
DB06616	8428
DB01045	1558
DB06738	5742
DB08877	55589
DB01045	1244
DB01211	5243
DB00421	1244
DB00273	759
DB08911	1576
DB00332	1133
DB00540	6532
DB00465	5743
DB00543	150
DB08865	1577
DB00909	6335
DB00495	10057
DB00582	2328
DB00454	1557
DB01006	1576
DB00476	4886
DB01268	388228
DB00724	1544
DB00575	1544
DB00897	55879
DB01004	9356
DB00589	1576
DB00384	6338
DB00983	1559
DB00708	4988
DB01115	100861540
DB00401	100861540
DB00661	9429
DB01221	4985
DB00700	100861540
DB00317	80122
DB00677	5743
DB00628	1576
DB08798	1559
DB01033	5471
DB04845	84617
DB00247	3358
DB00300	89845
DB00227	5243
DB06216	3351
DB00143	2948
DB00565	1135
DB00138	11136
DB00276	8202
DB00132	6785
DB06616	150094
DB01235	1816
DB01248	1576
DB01016	4363
DB01247	4128
DB01559	2568
DB00470	1268
DB01254	102724428
DB00306	2559
DB00969	3359
DB00636	1579
DB00933	1565
DB08901	8647
DB01226	590
DB08911	5605
DB00717	1576
DB00401	783
DB00586	1559
DB05294	8569
DB00977	2099
DB00952	3355
DB00508	1813
DB00623	1565
DB00318	1576
DB08910	1576
DB00363	151
DB01132	5468
DB00661	6584
DB01184	1813
DB01364	590
DB01076	1244
DB01026	1555
DB00292	1584
DB00622	148
DB00445	7532
DB00725	1128
DB00320	3352
DB01035	6334
DB00734	1812
DB00953	4128
DB08932	213
DB00672	1559
DB00649	9154
DB00628	2558
DB00694	1576
DB00502	10280
DB00714	1813
DB01205	2566
DB01558	2567
DB00622	1565
DB00281	6329
DB06144	3757
DB01303	5142
DB00363	3005
DB00692	148
DB01282	5021
DB01076	1576
DB00402	2566
DB00568	1565
DB01628	1557
DB00717	100861540
DB01159	2564
DB00622	1576
DB08865	3985
DB01077	523
DB00555	6326
DB00390	477
DB00298	147
DB00176	5243
DB08912	5243
DB01017	3553
DB00328	6579
DB01058	1551
DB00462	1133
DB00308	786
DB00398	5243
DB06711	150
DB01068	2554
DB00328	85320
DB06216	3361
DB00222	6833
DB00762	100861540
DB01062	1558
DB00549	1576
DB00155	51702
DB00246	1133
DB00207	1548
DB04835	1576
DB00862	5149
DB01353	2555
DB04868	3932
DB05039	54658
DB01601	5243
DB00934	1131
DB00633	150
DB00501	55867
DB04878	8972
DB06204	1565
DB00306	2557
DB00458	1565
DB01254	6725
DB01382	3758
DB00871	154
DB00842	1577
DB00753	2568
DB00448	1559
DB00575	150
DB08896	4914
DB01559	2555
DB00345	9356
DB00320	3362
DB00993	7498
DB00298	148
DB00289	1565
DB01577	150
DB00449	150
DB00661	100861540
DB00695	759
DB00313	10864
DB01214	154
DB01403	147
DB00797	152
DB00536	3744
DB00540	1813
DB00284	276
DB00176	1576
DB00530	147746
DB00364	1950
DB00313	1544
DB01268	65975
DB00748	1555
DB00740	1544
DB00338	1558
DB00823	2099
DB00730	1543
DB00678	7367
DB08820	213
DB00708	1576
DB00441	2030
DB06702	1131
DB00787	146802
DB00776	1577
DB01254	1969
DB00555	6323
DB00850	1558
DB00555	5243
DB00208	1576
DB05294	4363
DB08877	1613
DB00807	6336
DB00331	4713
DB00250	4353
DB00969	1544
DB00035	553
DB00548	7299
DB01142	1128
DB00667	59340
DB00875	1812
DB00619	21
DB01175	1565
DB01586	6579
DB00900	3177
DB00543	6531
DB04552	5319
DB00458	147
DB00530	213
DB01244	805
DB00441	9154
DB00119	9122
DB06292	1576
DB00753	54207
DB01410	1576
DB04946	10280
DB01196	4133
DB08865	10746
DB00468	6583
DB00908	9424
DB01023	8912
DB00132	3992
DB04868	765
DB01086	6336
DB06292	1544
DB01268	11183
DB00669	3359
DB01113	10846
DB04946	1551
DB00513	316
DB00144	9791
DB01621	6580
DB00731	213
DB00469	5743
DB01558	2558
DB01409	1129
DB01440	2560
DB00184	8973
DB06772	10381
DB00458	6582
DB09028	8973
DB01024	54577
DB06711	152
DB00693	8647
DB00784	1559
DB01202	774
DB00363	1545
DB01656	5142
DB00808	760
DB01361	1557
DB00679	148
DB00370	154
DB00530	6795
DB06203	1576
DB01236	2564
DB01609	1576
DB00573	5743
DB01407	1544
DB08901	5243
DB00493	6564
DB00661	1244
DB00683	1577
DB00200	4594
DB00501	3274
DB04855	348980
DB06616	2066
DB00404	1577
DB00169	1593
DB00325	2983
DB00675	1548
DB00943	1576
DB08865	5243
DB00499	1576
DB06228	5243
DB01587	213
DB01189	3777
DB00571	3350
DB02300	4353
DB08816	1576
DB00956	4986
DB01234	190
DB00418	1559
DB00321	1813
DB00321	4988
DB00691	1636
DB01438	6335
DB00472	3358
DB00687	2908
DB01083	747
DB01217	1559
DB00572	1544
DB00184	89832
DB08865	25778
DB00446	1577
DB00601	4129
DB04835	1234
DB01032	6554
DB01018	1559
DB01169	1244
DB00987	6580
DB00683	2559
DB00829	2567
DB00425	2556
DB01591	1131
DB00208	1555
DB00834	4363
DB00131	55902
DB01126	6716
DB00936	10864
DB00975	5150
DB00331	55244
DB05294	2051
DB00214	6557
DB00495	1558
DB01174	1244
DB00855	6564
DB00343	1577
DB00119	64902
DB01437	2566
DB00688	1244
DB08907	6524
DB01011	1548
DB00508	1128
DB00356	1543
DB00461	5742
DB00169	1576
DB00431	2743
DB00252	6328
DB00400	1576
DB08808	155
DB01352	1139
DB00599	1571
DB00679	3356
DB00641	3689
DB01395	5743
DB00242	54107
DB00718	205
DB00502	1559
DB01115	1544
DB00633	147
DB06594	1544
DB06637	3750
DB00753	2563
DB06616	23235
DB01045	1559
DB08877	5979
DB00831	5243
DB00695	768
DB01056	6328
DB01167	1595
DB00623	1812
DB00168	80834
DB00594	41
DB00360	4846
DB04855	610
DB00122	162466
DB01248	1551
DB00388	4128
DB01392	3358
DB01621	1557
DB00381	6609
DB08889	5690
DB00753	2559
DB01268	5063
DB00394	1577
DB01403	151
DB00499	1557
DB00844	4985
DB00126	55214
DB01339	1144
DB00286	4363
DB06335	9376
DB00446	9356
DB00674	1140
DB00283	1576
DB00975	8654
DB06216	3362
DB00734	1565
DB00703	23632
DB00364	2266
DB00731	3767
DB00366	1128
DB00268	3358
DB00678	28234
DB00897	706
DB01094	9429
DB01033	3177
DB00117	3067
DB00811	2030
DB06237	1576
DB00753	2555
DB00317	1956
DB00318	4985
DB00134	10988
DB01226	1140
DB01224	3351
DB00421	4306
DB00273	2892
DB00175	9376
DB06148	1555
DB01392	147
DB01559	2563
DB01149	3356
DB01193	5243
DB01169	207
DB00753	808
DB00678	54575
DB00788	1544
DB00162	5950
DB00594	6583
DB01049	11309
DB00139	444
DB00455	1559
DB01544	1571
DB01072	28234
DB01186	1812
DB00852	6530
DB00444	1559
DB00897	2563
DB00117	3034
DB00783	89845
DB00608	54106
DB00129	4947
DB00762	10599
DB06697	1577
DB00991	5742
DB01268	23678
DB01254	1432
DB00563	5243
DB01254	2042
DB00624	6554
DB09018	1813
DB08877	9344
DB00881	1636
DB06616	11184
DB00622	1558
DB00675	100861540
DB00997	1565
DB01142	146
DB01577	6581
DB01250	3458
DB00285	1576
DB06204	1557
DB06700	1576
DB01188	476
DB00412	1548
DB01248	4137
DB01268	5218
DB00709	654364
DB00188	1558
DB00855	6565
DB01032	9194
DB00988	1813
DB00143	2950
DB06267	1576
DB08884	8714
DB00399	23632
DB01215	1576
DB00317	2872
DB08901	1558
DB01154	1559
DB01174	4363
DB00589	146
DB00501	1557
DB00918	1557
DB01144	765
DB00280	3752
DB00783	53919
DB01408	154
DB01033	2030
DB00850	1813
DB06616	5604
DB00418	2555
DB00310	766
DB00296	6323
DB00932	1576
DB00829	100861540
DB00669	5243
DB00902	3269
DB05521	213
DB00734	3269
DB00316	6817
DB01356	2931
DB00514	1141
DB00762	54600
DB01016	11309
DB04794	1555
DB01129	1565
DB01088	5731
DB04574	2100
DB01437	2554
DB08901	1565
DB00694	1244
DB00960	153
DB00683	2568
DB00668	6584
DB00143	493869
DB00162	9249
DB01100	1814
DB00393	1577
DB00842	64816
DB00182	1813
DB01110	3781
DB00861	54576
DB00231	1576
DB01226	1134
DB06663	6752
DB04880	5139
DB00344	6530
DB00962	2554
DB08868	1903
DB00162	10901
DB01354	89832
DB00671	6565
DB00273	6323
DB00583	9376
DB00321	1133
DB01175	3358
DB01136	147
DB00129	6545
DB01218	1577
DB01393	10599
DB00321	1559
DB06616	27
DB00129	5009
DB00783	5243
DB01021	760
DB00286	28231
DB01397	213
DB00735	6713
DB00194	1803
DB08800	3269
DB00523	5914
DB00623	1571
DB08877	5593
DB01182	6331
DB00964	151
DB04868	11184
DB05013	5580
DB00669	4128
DB01346	2554
DB06716	2559
DB00091	819
DB00703	766
DB01326	5778
DB01043	1557
DB00783	1551
DB00370	6531
DB00347	1557
DB04839	367
DB00976	1565
DB00734	100861540
DB01021	6559
DB06772	84617
DB04946	1814
DB00586	5243
DB00546	2567
DB04855	150
DB00252	1557
DB00835	1557
DB01115	5243
DB00241	2555
DB00841	760
DB06772	1558
DB00127	54498
DB00972	3269
DB00997	7532
DB01171	4128
DB00698	5447
DB01588	2565
DB01136	1559
DB00368	6571
DB00622	775
DB00690	2566
DB01588	2567
DB00564	7364
DB05294	9429
DB01418	79001
DB01559	1557
DB00321	59340
DB01624	3269
DB00268	1544
DB00605	9356
DB06144	3358
DB00531	100861540
DB01008	2939
DB00209	1565
DB00331	4720
DB00741	1551
DB00715	6869
DB00480	5243
DB00198	9376
DB00227	100861540
DB00035	5742
DB01034	2194
DB00952	3350
DB00412	1559
DB00321	1555
DB00822	1576
DB00358	1565
DB00273	2561
DB00947	1576
DB01174	5243
DB00346	1576
DB00361	84617
DB01029	1565
DB01129	1544
DB00441	5426
DB00663	2908
DB08896	9429
DB01411	4790
DB01594	2569
DB09000	1129
DB00180	1576
DB00582	100861540
DB06144	1813
DB00934	1128
DB00835	3757
DB00877	10599
DB00805	4128
DB00668	148
DB00277	3066
DB00477	1129
DB00277	5139
DB00683	1571
DB00588	5241
DB00316	54578
DB00212	5972
DB00608	1565
DB06151	2902
DB00921	1544
DB01394	5243
DB08865	4914
DB00925	151
DB00543	3356
DB00331	6581
DB01119	6833
DB08865	25
DB00783	1545
DB00295	54658
DB00145	2628
DB00122	134
DB00346	147
DB00331	29078
DB00200	842
DB00170	4129
DB01136	155
DB00170	316
DB00361	7280
DB01041	5742
DB01221	5243
DB00497	1576
DB01088	28232
DB01235	6564
DB00844	4986
DB00139	56670
DB01213	126
DB00446	1576
DB00331	4536
DB00733	43
DB00832	1557
DB01050	2169
DB01223	1576
DB01045	8856
DB06616	10769
DB01355	2555
DB00135	6567
DB00698	9429
DB00116	275
DB01023	100861540
DB01254	3985
DB01118	3757
DB00343	1576
DB00468	100861540
DB00367	5241
DB00160	9054
DB00035	5743
DB00288	2908
DB00450	3356
DB01238	1813
DB08893	213
DB00881	6564
DB00198	4758
DB00567	1576
DB00744	1576
DB01351	2891
DB01262	1633
DB00120	2193
DB00444	1577
DB00331	54539
DB01194	763
DB01028	55879
DB00148	1160
DB01232	1565
DB01124	6579
DB00897	2570
DB01110	3780
DB01016	19
DB01142	150
DB00150	117247
DB08897	1132
DB00624	6462
DB00441	6241
DB00172	5625
DB01268	5127
DB00810	1128
DB00964	152
DB00331	4540
DB01403	3269
DB01009	10257
DB00887	10864
DB00972	1565
DB06637	131096
DB00206	6582
DB00292	1588
DB00433	1129
DB01254	2043
DB01202	9900
DB00536	3748
DB00997	11194
DB00624	1583
DB00659	2904
DB00451	7276
DB00887	9376
DB01259	1557
DB00591	5321
DB00559	1910
DB01238	3362
DB01268	5979
DB01023	808
DB01303	10864
DB01336	1140
DB01239	5243
DB00788	54658
DB00468	3757
DB00146	7421
DB01267	147
DB01094	1544
DB00119	18
DB00709	10257
DB00530	1577
DB01559	2566
DB00363	11255
DB00368	1813
DB00674	43
DB00718	4830
DB08865	29110
DB00714	151
DB00842	2556
DB06616	23387
DB00712	5743
DB00129	384
DB08893	5243
DB01215	200959
DB00091	10105
DB06809	7852
DB00295	7363
DB00836	808
DB01234	1548
DB00543	3358
DB00850	150
DB06738	1576
DB00763	1559
DB00978	7153
DB00394	866
DB01110	27094
DB00276	5243
DB00939	53919
DB06637	3786
DB01268	9128
DB06714	134864
DB00997	873
DB00370	1565
DB06605	1573
DB00345	28232
DB00231	2564
DB06151	3551
DB06772	10599
DB01656	5141
DB00149	117247
DB00412	5468
DB00808	3753
DB00864	1577
DB00254	9356
DB00458	1131
DB00433	3358
DB01236	2555
DB00318	1565
DB06204	4988
DB01136	1544
DB00831	7134
DB00849	89832
DB00473	6328
DB00190	1644
DB00315	4128
DB08865	4215
DB01614	1812
DB00131	5562
DB01069	1132
DB01069	1559
DB01026	367
DB01221	1576
DB00420	1557
DB00143	2939
DB00757	1576
DB00158	81034
DB00549	57105
DB00808	6559
DB01589	2567
DB00786	4318
DB00461	5743
DB01544	2554
DB00418	2898
DB00625	1555
DB00887	57468
DB00127	6303
DB01353	2558
DB01229	8647
DB00143	2882
DB00316	1559
DB00178	590
DB00153	7421
DB08865	6793
DB01176	6783
DB00611	4985
DB00432	9356
DB00865	1555
DB01624	1812
DB00757	3359
DB00255	1588
DB00599	1137
DB01595	2560
DB00398	6795
DB00354	1128
DB08865	3932
DB01057	590
DB00544	1544
DB00406	6580
DB01229	81027
DB00499	1543
DB00331	4711
DB00188	1565
DB01067	3767
DB04842	6532
DB00577	11254
DB00191	4129
DB00252	1562
DB01238	1814
DB01026	1588
DB00231	2570
DB00420	147
DB08877	3717
DB01595	1576
DB00459	6256
DB00845	8647
DB01390	57282
DB00843	1576
DB00503	1551
DB01186	3356
DB01119	759
DB00397	6531
DB00493	9376
DB01215	2566
DB00904	55244
DB00224	6579
DB01060	9356
DB00277	1558
DB00582	1577
DB01411	1244
DB00497	1551
DB00444	1576
DB00544	4524
DB01078	482
DB00145	212
DB00744	1559
DB00482	5004
DB00353	3355
DB00502	1814
DB05109	1559
DB01166	1544
DB01411	1576
DB00451	8140
DB01242	3356
DB00470	1576
DB00537	100861540
DB01400	590
DB00273	2890
DB00863	3274
DB01232	5004
DB00908	1565
DB00895	2205
DB00831	3362
DB00812	1559
DB00172	6534
DB00718	9356
DB08916	3654
DB01159	2563
DB00469	9376
DB00334	3350
DB00377	1576
DB01268	27347
DB00537	1577
DB00704	4986
DB00722	59272
DB00321	3752
DB00421	1585
DB00518	7846
DB06616	29110
DB00623	805
DB00546	2568
DB04845	10381
DB01053	6565
DB01351	2557
DB00171	5243
DB00440	1719
DB00536	27012
DB01250	5743
DB00536	26251
DB01142	3356
DB01056	6332
DB00292	2561
DB00762	1576
DB00875	3356
DB00762	4363
DB00242	9429
DB00972	1559
DB00370	3363
DB01087	1544
DB00398	2051
DB00530	1558
DB08932	1576
DB00530	1545
DB01242	1565
DB01200	3362
DB01020	2983
DB04841	8913
DB01175	1128
DB00592	1565
DB08877	81788
DB01353	1139
DB06262	147
DB02546	8841
DB00422	6531
DB00536	3749
DB00904	1544
DB00163	5578
DB00166	43
DB00536	3786
DB00636	1576
DB01160	5733
DB00118	4143
DB00973	1244
DB01427	5142
DB01301	1576
DB00308	3767
DB01174	1557
DB01224	3269
DB00292	2554
DB00610	148
DB01267	3356
DB01238	1815
DB06292	54600
DB01337	590
DB01160	6578
DB08865	100130827
DB00495	7364
DB00838	2908
DB03147	51706
DB00399	2224
DB08899	1557
DB00869	759
DB00546	2570
DB06637	93107
DB00715	1129
DB01624	148
DB01397	5742
DB00657	1143
DB01224	1812
DB00683	2558
DB06616	2534
DB00127	766
DB00163	266629
DB00682	1557
DB00688	1577
DB00692	152
DB01186	3351
DB01137	6582
DB00812	55867
DB00736	496
DB00381	1555
DB00240	2908
DB00130	23428
DB01128	1576
DB02546	9759
DB08865	51347
DB00864	5243
DB01268	2260
DB00995	213
DB08828	1576
DB00870	54658
DB00367	2099
DB08910	5743
DB01406	2099
DB00363	3358
DB00917	10864
DB01200	1816
DB00449	152
DB06148	3358
DB01059	1551
DB00188	1559
DB00268	150
DB00160	8942
DB00118	1571
DB01268	11011
DB00171	8647
DB00392	590
DB00379	1555
DB00966	5243
DB01189	2557
DB00752	1544
DB00810	1129
DB00143	27306
DB00268	1813
DB00721	116443
DB00333	1551
DB06710	6579
DB01025	2246
DB00982	5916
DB01151	1813
DB00162	5948
DB01125	2677
DB06716	2562
DB01118	10682
DB00279	28231
DB00762	5243
DB01054	1551
DB01196	5243
DB00612	153
DB01035	6336
DB06738	1559
DB00308	9424
DB00710	2224
DB01351	89832
DB00715	1565
DB00345	6579
DB00987	1633
DB00201	472
DB00494	54600
DB01403	150
DB00125	4846
DB01129	1576
DB00764	2908
DB01159	387129
DB06712	1548
DB00759	213
DB00413	3356
DB01124	9356
DB00631	9429
DB00661	773
DB00167	55699
DB00831	805
DB00603	367
DB00091	6579
DB00435	2983
DB00167	587
DB00641	1557
DB00696	1576
DB01384	2908
DB01589	200959
DB00599	1576
DB01239	1812
DB01248	10381
DB01403	1128
DB00331	4696
DB01151	6584
DB01591	1128
DB00333	1565
DB00145	23464
DB00629	151
DB01291	153
DB01588	2564
DB00749	9356
DB01030	7150
DB00794	2561
DB00801	2559
DB00248	3363
DB01396	6579
DB00319	9356
DB00170	2147
DB01159	2555
DB00250	5743
DB01254	7525
DB08896	3815
DB00778	5243
DB00661	1551
DB01032	1557
DB01017	10864
DB00753	2564
DB01016	1080
DB00795	23657
DB00482	760
DB00741	2908
DB00390	53919
DB00441	1633
DB04868	25
DB00331	4707
DB00122	57153
DB00784	1558
DB01303	135
DB00420	150
DB01551	1565
DB01594	2568
DB00483	1129
DB00228	338567
DB00586	1576
DB00819	761
DB06694	152
DB00850	801
DB01016	3758
DB00233	5742
DB00363	3269
DB01268	2534
DB01089	6571
DB00421	5241
DB01159	2557
DB00661	784
DB06287	1576
DB00869	768
DB00857	1558
DB00495	9429
DB00534	6557
DB01189	2555
DB00281	6328
DB08897	1131
DB06706	148
DB01127	1588
DB00806	134
DB00603	5241
DB00296	6336
DB00129	4942
DB01268	29110
DB00131	5144
DB00711	590
DB00210	6256
DB01092	688
DB00568	1555
DB00374	1559
DB00907	6532
DB00203	5149
DB01043	1555
DB04868	1558
DB01016	6564
DB00127	6611
DB01032	1244
DB01184	1555
DB00910	1591
DB00897	2565
DB01189	4535
DB00677	590
DB00656	3358
DB01414	9376
DB01559	2562
DB00717	1577
DB00883	2977
DB00736	1557
DB00786	64066
DB01267	1812
DB00317	5004
DB01076	10599
DB01104	6532
DB00772	1555
DB00172	29920
DB00198	1066
DB00752	4129
DB00934	1132
DB00458	1551
DB06777	7364
DB00628	2555
DB01151	6581
DB00470	1543
DB00343	1558
DB01162	81033
DB00861	213
DB04574	1559
DB01043	2903
DB00381	1565
DB00246	1816
DB01037	1558
DB00541	1577
DB00413	6580
DB00670	1128
DB01325	6559
DB00170	7498
DB01268	6196
DB00761	6560
DB04946	1813
DB01589	2564
DB01244	7134
DB01182	3757
DB06616	2444
DB01254	2047
DB00248	3358
DB01352	2898
DB00764	1558
DB01206	1565
DB00340	1131
DB01132	10599
DB00398	1576
DB00907	1551
DB01141	1312
DB00754	6329
DB01118	9254
DB00546	2559
DB00617	1576
DB01407	154
DB00398	1022
DB00331	25915
DB01268	10461
DB01189	2741
DB00246	1813
DB00116	471
DB00778	1544
DB00921	1576
DB00159	6546
DB01088	5141
DB00398	2053
DB00455	5243
DB00171	10188
DB00615	7184
DB01100	1544
DB01165	1544
DB01346	6331
DB00716	57105
DB00435	2982
DB00127	7498
DB01181	1551
DB00091	1576
DB01224	1577
DB08896	2053
DB00246	3350
DB01234	5743
DB01118	10280
DB00585	5243
DB01030	1576
DB00313	1557
DB00762	43
DB00933	3269
DB00168	55867
DB01041	1544
DB00328	9356
DB00252	100861540
DB00242	6580
DB00477	8647
DB00790	5243
DB00438	9356
DB00589	3351
DB00805	3357
DB01392	152
DB01325	6557
DB00230	773
DB01248	3832
DB00909	767
DB01142	152
DB00130	55191
DB00949	2903
DB00246	3359
DB08877	6093
DB00091	5479
DB00502	100861540
DB00169	1543
DB00379	1544
DB00353	3358
DB01200	5243
DB00824	5142
DB00983	1565
DB00575	5243
DB00340	3358
DB00331	51103
DB00121	5091
DB08865	8767
DB05294	7301
DB01268	1454
DB00622	808
DB00193	4986
DB01101	1066
DB00794	2554
DB00131	5142
DB00388	1544
DB00118	6723
DB00470	1557
DB06335	1577
DB00851	5226
DB01124	11309
DB06738	1555
DB00622	801
DB01395	367
DB01438	6332
DB01268	5607
DB01065	8288
DB01576	6530
DB00673	1551
DB00675	54657
DB00338	496
DB00562	768
DB00588	100861540
DB00555	6331
DB00228	3783
DB06589	658
DB01234	9429
DB01558	55879
DB01127	1595
DB01065	438
DB00268	1814
DB00906	6529
DB01189	27032
DB00454	6531
DB01136	4879
DB00321	4986
DB00184	1137
DB00720	293
DB06290	213
DB00726	3269
DB01232	1557
DB00907	1559
DB01355	2554
DB01268	22858
DB00981	590
DB00635	5243
DB02546	9611
DB00892	6323
DB00364	5222
DB01192	4985
DB01110	4843
DB01023	783
DB00909	4129
DB00752	1571
DB01026	8647
DB00286	6554
DB05812	4363
DB01268	558
DB04861	154
DB00279	6579
DB01268	7297
DB01595	2557
DB00625	1544
DB00188	1544
DB00316	54600
DB00908	6582
DB00650	8714
DB00877	1551
DB06594	3357
DB06292	115584
DB01036	1133
DB00696	3356
DB00763	7173
DB01118	1577
DB00628	2566
DB00725	1129
DB00214	1558
DB01431	5241
DB00404	1559
DB00831	3356
DB04786	5025
DB01268	5261
DB00273	771
DB08918	1576
DB00122	5142
DB01189	2566
DB00540	1559
DB01245	590
DB01268	28996
DB00443	5243
DB00363	1129
DB01137	1576
DB00396	1557
DB00843	11255
DB01621	1576
DB00732	1135
DB01231	1131
DB01436	1594
DB04896	6532
DB00988	6532
DB00570	7846
DB00829	2558
DB01183	2099
DB01021	762
DB06148	3269
DB00945	1645
DB00241	2898
DB00404	1576
DB00575	1577
DB00740	6331
DB00865	6571
DB00818	1555
DB01124	6564
DB08877	3654
DB00130	27165
DB00836	801
DB00831	801
DB01426	5004
DB01067	1559
DB08877	4058
DB00936	1559
DB00909	6331
DB00905	5731
DB00379	1571
DB04786	5321
DB00990	1588
DB04868	1565
DB00413	3357
DB00624	1551
DB00514	1143
DB00892	6328
DB00316	5742
DB00277	135
DB00695	11238
DB00421	367
DB00831	1813
DB00306	1137
DB00281	6326
DB00722	1636
DB00238	1555
DB04786	23408
DB00128	159
DB00199	5243
DB01189	2560
DB00544	151531
DB00126	3938
DB00475	1576
DB00495	213
DB00286	1244
DB00642	471
DB00594	40
DB01424	1544
DB00540	146
DB04838	1066
DB00136	1591
DB00563	53919
DB06712	1558
DB00354	3269
DB00280	1129
DB01234	100861540
DB01092	476
DB01268	5243
DB00408	3350
DB00988	3363
DB01567	2570
DB00958	538
DB00972	1571
DB00715	6531
DB00396	5241
DB06151	9356
DB01025	3562
DB00530	5243
DB00139	6391
DB01418	1559
DB00171	5562
DB01059	1544
DB00829	2556
DB00667	6582
DB04946	3358
DB00555	6335
DB00458	100861540
DB00725	1132
DB00461	4353
DB00572	1129
DB08860	1558
DB01336	1134
DB00833	6565
DB00250	1571
DB00448	5243
DB00675	2328
DB01268	5156
DB00523	6256
DB00270	8912
DB00887	6558
DB00661	3767
DB00659	2902
DB00143	2745
DB01588	1576
DB00762	590
DB00690	2567
DB06684	1576
DB00915	10280
DB00306	2556
DB00546	2554
DB00773	1576
DB01253	5243
DB08896	5156
DB06144	3350
DB01028	2565
DB00178	6565
DB01104	1565
DB00281	1558
DB01558	1557
DB00834	2908
DB01054	786
DB01012	1544
DB01020	1576
DB00404	2566
DB01392	3352
DB00526	1544
DB01169	3725
DB00755	5918
DB00475	2562
DB00880	760
DB01587	2564
DB01016	1557
DB00485	10599
DB00456	6584
DB00171	440
DB00903	9356
DB01198	706
DB00915	116444
DB00975	58497
DB08881	1544
DB00396	1565
DB00458	3358
DB00997	874
DB01098	11309
DB00399	760
DB08815	150
DB00380	7153
DB08893	1576
DB00827	9356
DB06262	151
DB01144	23632
DB05271	1576
DB06151	95
DB01558	1544
DB00808	3784
DB00984	367
DB08877	4215
DB00360	5053
DB00651	5139
DB06201	6335
DB00812	1576
DB00549	9429
DB00559	8647
DB00408	3359
DB00593	1577
DB00548	6716
DB01156	6531
DB00745	1577
DB09014	10280
DB01223	5141
DB00398	3357
DB00863	9376
DB01396	1583
DB01189	55879
DB01268	26524
DB00277	1543
DB00705	1577
DB00945	1909
DB00390	200931
DB01236	2890
DB01224	1816
DB00184	57053
DB01151	6582
DB00998	3352
DB00988	6580
DB01303	5141
DB00472	213
DB00334	1128
DB00176	1543
DB01024	3614
DB00514	10857
DB00174	117247
DB00145	64902
DB06772	10382
DB01616	3350
DB00477	3350
DB06201	1576
DB00211	6564
DB00683	2563
DB00415	6584
DB01435	1557
DB00381	1576
DB08860	54659
DB01035	1129
DB00650	7298
DB01353	2557
DB00550	4353
DB00219	1131
DB06616	9748
DB00688	3614
DB04841	808
DB00915	2903
DB00695	766
DB00555	6328
DB00753	2890
DB00304	6462
DB00773	5742
DB01189	2558
DB00171	9619
DB00758	5243
DB00472	1565
DB00960	3350
DB00714	3351
DB04930	1555
DB01024	54578
DB00220	1544
DB00869	11238
DB00517	1131
DB01045	28234
DB00921	4986
DB01410	2908
DB00912	6833
DB01086	6326
DB00313	1555
DB00921	1551
DB01268	1244
DB00829	1562
DB00425	1577
DB08865	140901
DB00695	6584
DB00584	6564
DB00232	6557
DB00920	5150
DB00130	2752
DB06589	2246
DB00690	2561
DB00706	147
DB00655	1579
DB00950	10599
DB00569	462
DB01628	1571
DB00248	3351
DB00407	462
DB00640	135
DB00908	1543
DB00571	100861540
DB00501	1576
DB00712	54600
DB00818	1558
DB01115	1565
DB00418	2558
DB00091	1565
DB06414	1557
DB00139	6390
DB00570	1565
DB01403	3356
DB00624	1553
DB00637	5243
DB00705	1558
DB00659	2915
DB00295	7366
DB00770	5731
DB00290	3978
DB00331	55967
DB01017	9356
DB00146	1594
DB00863	1557
DB00617	1559
DB01238	6532
DB00831	10682
DB06700	6530
DB08865	558
DB00477	147
DB00714	152
DB00700	4306
DB01375	7419
DB04938	2099
