:START_ID(Gene)	:END_ID(Gene)
9861	10213
56906	83755
4738	6129
23582	25949
6134	55003
5592	5997
5597	79143
4784	6195
8848	23065
25888	126375
70	7341
1019	7415
1937	10574
5564	51569
8352	80764
6169	6895
2597	5584
55885	284252
3192	81887
3608	54881
5929	653604
1642	8453
7341	80184
3691	6464
2353	7216
604	23613
11331	23107
1742	140735
2521	10772
4170	5594
11215	84464
5621	51202
6418	11277
1029	1869
351	84950
4690	23230
5704	7341
1510	10436
9322	26277
5701	5711
920	51324
1739	9419
1454	8313
4110	25953
2099	92675
51547	84656
55791	56144
6464	55644
9039	140739
5585	7431
5515	83992
3816	5267
3309	5966
1656	56478
10987	51185
9159	10492
6832	7316
478	3185
3881	23012
4088	9863
5432	6829
1021	3297
6427	6733
7534	8826
8767	10382
5335	85358
2885	3710
408	6218
1655	4654
5577	9495
805	6261
373	4292
142	4000
8365	10014
3065	51053
841	7128
2272	7329
3111	7316
3055	6700
4591	27301
302	6229
7316	80071
6613	253714
4214	8359
3096	4924
5708	50649
5296	143241
2063	29994
3725	6663
2771	6141
5819	81607
7134	84676
3937	27040
2801	53615
322	7316
2788	2791
1302	91833
4223	200132
2339	2342
22934	51534
705	6607
207	673
7431	25828
7532	27237
51545	84708
977	79589
8899	219541
4141	7975
4690	4739
6048	26984
1870	10681
5514	7341
5522	10575
7010	8517
2810	54206
51619	54778
23450	55379
821	3105
5981	6613
1029	9111
655	3846
4986	11337
3932	6772
3185	92736
8828	8829
8453	10432
2091	22907
7316	10346
805	57620
9240	85302
994	2810
4067	7314
4929	55847
4112	6733
933	5788
11186	23710
55120	201254
5987	8930
652	55620
293	3185
5723	78986
2010	10526
5315	11102
3017	3676
3066	22807
1576	5447
4792	23291
7185	23387
672	5430
5501	10579
2960	5430
3184	56257
1375	165100
7004	374355
5292	22890
9343	25988
9978	26118
1958	79140
6207	7415
164	1173
4089	6233
4609	57634
9361	51547
7283	55165
6175	26156
7316	90861
6337	83737
1053	84678
4176	53918
163	1175
9295	222484
672	9440
6550	63928
2931	23683
51547	57673
4215	11260
1459	8091
664	7316
29079	51586
6050	7128
5634	7316
8367	26155
1832	2027
2770	9657
154	3553
7316	56288
3190	10196
4665	388677
23641	115106
1053	3320
351	57182
1917	6137
6187	9063
5971	10013
2893	8826
3091	3320
1620	3183
576	2551
867	3702
5684	6631
7321	151636
5371	6612
1654	8454
6722	29108
5660	7415
1468	125115
5562	10014
6597	57787
7157	57621
54	9141
24140	81892
4171	6117
10425	54926
998	158358
57159	65117
2099	7414
49856	57805
3603	9802
6878	9975
10772	64960
983	4155
8407	9861
7316	57820
3337	23130
9641	28989
26986	84844
5028	9351
1457	51547
604	116337
5921	55824
3198	9404
142	4772
7013	7280
3932	30011
7097	23643
5499	84988
687	5241
23636	55145
4000	6720
5599	6622
6206	9020
7316	261726
5058	57154
7024	11329
51225	114932
12	6444
7088	51804
3191	55226
7329	23650
6160	9045
7316	168374
351	9623
983	10600
23321	148581
8563	10482
1938	6159
6477	81030
84259	84708
5201	57731
6607	51253
7316	54165
2033	2959
6129	6175
5702	6921
9871	11060
7316	51023
9141	57562
5810	7266
2011	23303
3188	4904
4343	6207
7021	163732
599	89885
1019	8454
1163	9978
5510	10454
23091	100505385
3320	51347
3720	10919
3866	9894
3921	6227
4790	8607
56475	89885
23157	55964
11141	23413
1647	3516
7534	10128
23281	126070
1677	8065
1995	4846
6873	6881
7316	55120
5687	51371
3185	10980
3066	11218
7133	9319
4609	7283
4343	81887
5499	23504
51529	55743
5894	5921
6256	6606
1938	4292
27161	79711
5747	10521
1762	84464
3312	8454
8355	8370
1635	84708
8356	9425
664	7052
1742	9229
164	3725
351	6835
6732	54780
2033	26234
5495	8517
132660	554313
5693	11065
1316	7157
3558	3559
10043	54472
3398	5595
8335	10969
5347	8543
51529	84108
84708	116135
51213	386681
9891	54861
3093	4790
60	1654
60	4869
1385	84148
9146	22906
6128	9020
23107	56945
4236	287015
7186	8718
6884	8148
10013	11076
6613	10514
4831	6095
6210	8883
1409	51324
3187	10397
5802	7280
9099	89884
1991	3684
4088	23462
6613	9554
55832	100287898
2010	3068
7316	84928
4609	5692
29117	196528
8728	10152
7316	54908
3312	4137
3326	23139
6897	7428
1965	9451
373	57674
10488	56475
6310	57798
351	11021
23404	51010
6144	8487
1053	26037
468	11036
3065	55893
6827	6829
23612	26354
1958	3021
6386	27232
8339	55646
2200	4653
9532	9861
7773	23582
7316	90957
361	5710
6749	60673
4867	5062
3002	5591
896	84062
309	5245
1673	3151
1874	5108
5111	5985
6122	6222
2885	7700
5270	5328
660	3791
7316	121391
23621	25798
205	351
5093	10915
7316	55272
1050	5933
396	51569
1499	3090
292	6189
5734	7316
5997	79738
10010	29110
9644	10657
1786	4204
351	8935
7316	79726
6310	10289
22820	84464
5705	7316
7316	54863
5837	9578
83932	253980
1956	3853
25959	26086
2688	54205
8079	26353
3002	5873
4223	54544
2968	4331
6159	388698
56935	386675
5339	8848
5924	83481
6627	57559
4131	57154
6195	57619
9356	10513
4478	10134
8795	92609
37	9021
1616	55929
5576	5613
3714	8328
3001	4000
55628	284312
4690	9744
2290	2661
3718	10419
6613	64855
5830	122970
919	7037
1107	10120
10524	56901
8994	54583
6128	6175
292	1956
10987	51631
55791	57664
2033	8290
84733	85294
659	26960
351	10078
6732	55311
821	27230
88	117178
773	6342
1017	6897
1791	27339
2175	10915
3676	8358
4188	79843
51265	653121
3150	5566
7375	9470
5829	9564
7421	9324
1642	2099
3676	7408
23473	84993
642	7329
1410	1499
7316	124995
8852	401024
3326	81844
3688	7529
4583	10551
7334	57630
1457	9790
3739	6640
5201	79960
4297	6880
6132	9733
199	3936
5345	5653
56144	84060
5886	11047
6203	10772
6168	6950
4097	7431
9513	23191
7018	7036
5747	9021
56159	114327
6175	23263
6607	55049
7157	55693
5036	9775
8359	11143
1789	3065
54464	196513
7345	57646
4214	7186
7412	220988
2547	65057
6613	85236
5597	23421
1173	1601
2099	5861
7083	7123
26156	284695
3916	7316
2074	8355
8451	51185
7534	9759
9391	11104
7132	8396
5013	8601
1602	2138
5187	22976
3850	7316
3313	9775
409	6138
55723	253714
6449	10482
1487	4091
2547	10474
7316	9527
3839	112939
9140	10533
7994	11091
6833	11069
2335	8190
7307	10482
292	9733
4171	6118
8850	28999
6925	10286
7316	55048
841	55081
6160	10856
55758	145282
10921	22985
29844	55536
3190	5935
9733	55003
3690	5175
1892	7189
4927	8452
5564	5571
9643	80314
3554	59307
2244	5104
4163	6500
2288	51422
6714	30011
4173	6165
1794	5880
1622	54935
57002	92342
1499	11124
25	7157
4609	7528
54507	54716
3688	10618
6157	23450
7132	25999
2244	5653
267	7334
153	100528062
4841	10537
1937	4292
3685	7043
998	142685
2091	55011
6853	9722
4184	5359
9611	10155
2321	8828
857	3791
163	6453
8237	9869
7185	84069
7879	51377
8452	26517
23392	57085
51552	64750
5607	8878
26608	57418
2099	5832
10928	51421
6427	125115
10013	347733
5340	7057
590	8292
1457	54853
5925	23352
6187	10985
6613	8363
6840	10198
10657	51582
867	3643
5578	6505
1499	9368
29844	201725
324	2885
9146	10286
8775	9641
6908	8721
6612	57492
3320	83942
5713	5861
3329	6223
6169	10985
892	4259
5581	7074
1017	5694
6141	10642
55778	65125
8452	29896
5792	8660
58	1017
1084	122011
3846	26505
7316	85437
10193	84445
1104	1780
637	51340
23049	26019
5704	57154
6613	8161
8370	51460
8676	11043
3205	10419
8439	129446
79931	386682
1017	4998
1778	11345
7332	23327
5705	6314
1432	1849
22999	26059
2534	58512
8794	359845
5691	5701
4860	84060
6304	8535
6233	27342
604	7528
993	4507
50628	388697
6195	27254
7112	8841
6122	30968
5704	5709
8356	200186
351	10809
23244	51547
8216	22890
7412	8939
6132	6138
3312	11047
53919	79849
1432	3299
1147	6124
84876	93129
9240	23270
8366	51377
6732	220108
4691	26608
2033	4790
309	4035
1660	3190
641	4683
4101	7157
8850	23411
3329	51065
6880	8368
2309	3551
2	55729
3117	7316
308	7013
6310	6720
10670	55035
1936	6830
808	3921
9343	10421
11035	222546
3235	92344
5468	9925
25814	51021
351	55707
808	59272
4792	5442
10537	53918
710	2147
4291	79682
8419	93426
4691	51547
55677	285141
5359	10539
1956	7099
491	1742
4001	9768
815	2113
2242	3326
7316	113828
207	805
4780	8507
3065	121504
6217	55646
3957	7277
55211	151871
8518	55250
5501	23368
5694	5710
2730	8452
1111	2956
7316	7553
7041	28964
8575	9869
9179	11154
840	5610
3866	158787
7316	7494
8454	25793
10509	10755
3761	64130
5601	6416
8452	10916
7431	27429
5683	5684
6138	388698
5932	7316
6822	10537
3276	149603
998	1730
3315	7398
7316	200845
2516	8440
3106	6891
3075	3092
2549	5294
7316	23595
5432	219541
4744	5594
2885	9112
51762	117177
10869	55898
3178	8664
1616	6233
660	1398
4116	6187
8452	26523
9895	23710
7189	51567
3068	8360
4926	10121
4922	6272
23557	202333
2091	84319
648	84108
7316	55670
6915	10549
60	240
7409	8726
1191	84447
9768	11051
26121	58500
841	9971
351	6279
4311	4522
26122	55929
9768	79324
983	1026
604	53615
10133	29110
54550	84707
5583	6714
10142	51567
11124	79101
4097	11016
604	23162
6883	8367
6810	23513
3725	10973
6168	388698
51619	84231
8517	55319
351	57486
5926	9191
6144	55037
7289	11127
6147	23450
2869	4134
9232	9700
51330	407977
2033	8202
11161	27252
6613	7431
1048	4670
5359	23621
8294	132660
463	125115
86	6599
1956	6098
351	6319
7316	56937
1408	5152
2175	6881
825	26001
9970	23161
5155	5156
672	1958
6772	6776
7965	79666
6208	56257
3181	8454
1641	5499
4067	6134
10488	92960
8362	23476
7532	9462
1968	5885
351	10589
8851	84630
2059	138151
7316	91833
1196	6386
3106	6745
8535	9477
3192	8335
3198	57088
7316	25879
7325	115992
2597	3187
11075	80321
4217	10576
54531	80174
23673	27065
3866	7316
595	6714
2099	653499
6921	9924
7533	10298
1742	57502
2139	414301
27316	57474
3030	11337
3827	3848
24144	80764
1017	5879
6158	10514
5890	554313
7741	386672
7075	51378
8065	51666
71	1962
10950	54971
408	9533
10971	223082
54941	55743
4087	29984
7178	55240
5592	10335
472	4193
1994	6157
1490	7040
10992	23020
310	7694
8295	55257
1508	10253
3233	204851
6530	6622
47	351
81	9146
997	7316
5469	8295
7316	79622
79025	79618
928	7106
6907	8359
1662	7316
596	90427
3685	8754
3853	6449
7316	128637
79843	386682
7324	10155
1445	3399
2747	7316
2023	6201
1398	2260
10399	22927
3939	10014
12	10057
3716	7150
51003	51236
7879	10289
5635	64210
3192	9533
5966	9919
1998	27033
1642	26094
1675	84064
1457	8473
5780	10488
9063	11315
1029	57180
2208	3689
6193	10969
1021	1958
7341	8805
5193	5824
5250	10643
79713	388555
5468	10499
3678	3965
6837	90390
373	55658
207	8682
5889	10537
25	5295
4215	57154
983	4609
351	115353
2246	3313
25898	51619
5217	10625
1152	1158
1893	7057
960	8174
26003	55068
6194	83939
5585	54477
4627	7273
8362	9611
158399	342945
1314	5094
351	2181
10483	54732
4436	7083
7311	8717
8553	9253
8573	25861
5116	55165
6502	8607
4790	8841
4174	7532
6500	7415
55272	147700
3326	26292
6654	54869
1173	1856
6210	25885
1080	5581
7189	8407
4281	7325
4609	8340
3676	5591
8100	55171
6132	6175
6307	6310
6670	7329
4001	9816
6201	6749
5552	9802
10049	25855
9318	123228
5966	23500
6921	8835
11030	25796
5717	7277
1642	9733
1938	9063
60	10987
7316	93185
6124	29993
8358	29117
351	2835
1438	6383
4654	6839
7322	26232
11030	145946
7316	9526
6613	7343
7332	8916
6347	51554
11218	23345
1294	92799
5966	79155
6129	9775
259	1508
2091	3276
5524	154796
2033	7329
6133	6224
2534	5791
8354	8362
4312	6374
114928	154313
6307	79001
1639	10013
6733	10458
5627	7301
18	2099
6133	9349
5201	80010
6152	6155
2923	5603
5236	7316
10793	23632
1663	7316
10524	266812
874	10425
5520	23235
1387	6777
989	148170
2091	6129
4851	6615
2175	5111
4093	9320
6418	7030
6142	26150
3297	8189
580	84078
8349	8452
5928	8968
55337	386680
8697	25788
4155	120892
7316	347273
7316	8744
496	23582
4920	122183
8837	64422
1759	2902
9128	9410
5473	10063
6187	83858
91289	125115
5571	84970
2237	7316
8087	11098
3913	5001
57142	79038
3185	114034
10987	220988
7316	9230
4734	10253
10514	51191
5708	23450
27161	54464
7812	10987
10179	10523
509	6201
1457	1975
770	4193
6550	23139
5521	10575
153	114928
6721	57459
1655	6206
1984	7514
4904	10056
1159	3106
6256	25865
734	7316
7132	29979
7083	23046
6135	6139
7295	7428
9638	79760
7316	8766
3396	79922
3326	4311
84319	388697
4115	9146
2848	90993
1665	6154
573	867
5866	149371
2623	5925
7341	9066
4706	6150
920	6202
55611	117584
38	10014
6188	10987
7978	23233
7164	64582
8452	79084
8368	9611
7535	9846
689	7189
3187	6206
2033	7392
1487	79813
7316	60489
5499	10765
8266	203068
3621	8294
6138	81887
197	2885
1482	23125
1466	1915
801	6548
439	51608
7412	10376
1159	9641
7157	8312
2	3163
3320	91607
10488	84179
4217	5894
2475	29979
1642	9410
29889	64210
11193	23451
2288	3320
8352	8359
9533	26354
1728	10273
8365	9682
6628	23450
1285	1287
7186	64943
132	11153
1478	9638
6159	6175
6165	8454
23326	23411
1457	83737
7316	65018
6199	6850
351	8926
7681	90678
4094	10765
3184	6129
5605	8844
7030	7942
9470	51421
6872	25822
815	94032
22	7316
24140	55920
6095	10499
1485	3125
1400	11243
3312	5717
4087	5450
7316	29101
1026	115106
7323	117584
1019	5111
54431	55832
3014	79796
2033	3565
6613	84790
991	9212
1822	25988
30012	286749
7157	7444
3326	22907
790	2099
8867	29763
4690	65125
7589	125115
7046	81847
8405	8772
154	1445
11035	22948
6794	7157
3486	5340
10197	11200
3320	7529
51639	79084
7329	8365
5725	7341
3183	6184
4791	83481
29970	84991
5478	6732
6303	11161
5928	6839
143	9961
302	6749
5111	50649
353141	386681
3108	3123
7316	255738
468	55037
125115	221044
3635	4233
6189	26986
3198	4188
6217	57154
6202	8454
7272	81027
4605	132660
7014	9531
805	84033
5597	7534
8328	8678
7321	54894
2885	10383
142	6667
6788	27101
3856	24144
1412	63948
5216	9094
478	64101
7013	203569
351	3080
5718	81027
2033	6886
1655	7316
1387	3455
9721	386682
595	672
2099	51132
1431	8480
6741	10565
4016	6310
9768	51018
8354	8805
9099	84445
9869	10036
6137	56945
137492	287015
1509	8065
6613	10015
7316	51496
821	51547
6194	284695
4689	653361
3476	7203
9693	10144
8349	9025
1102	51138
11135	57381
4668	26270
5991	7186
6429	10772
6732	10771
7316	84061
5914	26548
6135	10980
5111	9937
3757	79577
1017	4236
54955	57541
3921	6518
351	10238
7316	7407
5289	9711
7316	9859
4738	6741
10615	79696
9637	79685
2023	10128
9370	163183
1660	5936
1660	5245
9319	10617
5347	79682
26258	28952
2060	29979
5133	10294
10128	10480
669	30846
51510	129531
47	7316
4163	5162
7316	94103
8500	80852
573	5894
9240	220136
10992	114034
3725	10488
5597	26227
84445	153769
388	50650
7316	58190
4435	7022
3708	23071
7529	9907
994	10971
5830	7316
5062	8470
4804	7353
23608	81631
5062	8363
8367	11143
8451	8533
7142	386680
3799	7533
5683	5717
1915	4087
7514	8517
2091	79735
8602	51547
5250	10969
1017	7260
1741	54910
2258	5621
10488	125058
580	5764
6128	6138
329	7186
1111	56955
7316	92092
10200	55183
9656	51588
672	1385
4173	6187
1937	10180
52	55052
6788	11345
4155	6257
1108	7341
7132	113457
23	23421
1027	3838
3109	7003
7695	386682
1446	1460
302	3329
7257	84445
1653	4738
10342	11030
6810	6813
22803	23256
5013	85293
6129	6152
3106	22824
2670	6285
6883	8295
604	65266
51562	84312
10513	30001
9908	55832
7965	84619
4851	9253
55290	55795
6421	23020
8290	8360
3577	3579
3188	6631
4791	6233
582	5108
6117	7486
7329	100532731
3219	10514
5250	284996
1017	29968
302	6207
1459	1933
6142	79084
1604	2534
5929	8085
55080	125115
6737	8648
6654	7462
10212	54386
51747	81793
10651	84303
7316	83940
3579	6767
1385	3558
6419	7518
5499	63898
4093	79987
2033	2551
8354	8360
3437	9694
951	5777
5440	84246
1855	4089
8761	51003
30844	373156
6429	9775
4174	4175
2941	130813
4637	7417
6613	54517
1654	3187
8106	55832
1780	8452
324	3860
509	25791
7327	10767
5111	7319
2776	6000
358	64651
10526	192669
6310	23131
3187	9768
351	2781
2146	7874
3842	6749
1438	5295
4678	8365
6202	170506
4311	4869
10944	25897
23131	51107
8356	83983
3684	10134
1778	9768
10989	11079
5110	10289
6117	27343
808	29888
860	983
6130	11224
1019	7884
23450	51202
1316	4843
2919	80199
3320	378108
4734	54165
3202	5087
5347	79598
2017	2245
2305	79842
7534	10527
1665	6144
3308	4215
998	9410
7316	55190
5730	386682
5058	8997
23087	85363
8290	8363
5770	6774
7316	151963
64426	79595
351	23682
2889	5295
6132	285381
1463	7143
7316	22926
51103	92840
4736	8335
7249	7529
1499	57680
9641	9939
7132	11260
6207	55832
4502	25898
5901	203068
5245	6158
3394	7189
771	3963
8404	27185
3556	114609
6187	8883
1026	5583
2885	3265
1129	114928
55008	654364
8968	23426
330	842
60	4643
54902	65109
3106	6897
3295	10397
3717	8290
6124	55646
4691	5970
8945	51138
1408	5536
1832	5175
7157	10075
3636	3643
4591	6133
1387	1602
351	90381
4922	57486
8294	8479
1655	5936
5609	10746
3953	9021
5879	10210
2810	57530
1785	29763
57594	64782
6628	79084
25979	219541
4211	5090
