:START_ID(Compound)	:END_ID(Gene)
DB01074	81566
DB08865	6713
DB00762	51526
DB00970	8974
DB00694	5925
DB06144	5106
DB01044	55958
DB00539	3992
DB01628	3815
DB00694	4208
DB01200	440
DB00390	4783
DB00857	56649
DB00756	11260
DB06616	2770
DB01034	5927
DB00641	9820
DB01366	84818
DB01204	10005
DB00679	8869
DB00694	79586
DB00188	1649
DB00443	11222
DB00305	8726
DB00426	79961
DB01074	6810
DB00477	79071
DB01273	12
DB01179	56938
DB00997	1870
DB01095	10610
DB00620	55179
DB02546	4864
DB00091	375056
DB08881	3300
DB00444	51706
DB00694	3454
DB00444	2920
DB00441	51514
DB00130	1021
DB00445	26140
DB01100	10610
DB01254	137886
DB00443	4582
DB00570	51599
DB06804	5831
DB06287	9641
DB00836	4864
DB01273	10451
DB01013	2309
DB02546	8813
DB00170	1645
DB06803	5876
DB00444	55191
DB01177	1891
DB00923	256364
DB00398	10668
DB08901	54807
DB00947	79971
DB00444	3985
DB00170	5891
DB01103	30849
DB08604	79947
DB00570	10962
DB06155	178
DB01034	90410
DB00715	1717
DB01030	307
DB00947	8349
DB02300	5106
DB00188	55837
DB00688	6676
DB01590	4860
DB01204	51599
DB00570	3611
DB00631	9818
DB00668	7018
DB01177	4123
DB00570	5834
DB00188	3157
DB00694	6721
DB01092	54800
DB00882	5468
DB01590	5997
DB01418	5359
DB00481	5829
DB00420	4303
DB00445	1666
DB00903	9817
DB01590	3398
DB00993	9709
DB06803	6713
DB00679	6520
DB00091	60559
DB00997	54850
DB00420	2222
DB00671	2852
DB08865	3815
DB00997	727
DB01024	581
DB00916	54807
DB01177	53916
DB08865	2896
DB00678	4118
DB00170	2624
DB00755	211
DB00539	6696
DB00643	26528
DB00374	10051
DB00530	10818
DB00206	23097
DB01175	5357
DB01273	11284
DB01092	1649
DB02546	5300
DB08881	4669
DB00188	2274
DB00745	3240
DB01273	29015
DB01008	9150
DB00374	4303
DB00374	2745
DB00547	23338
DB01580	7849
DB00694	5641
DB00396	10845
DB08865	22863
DB00877	64428
DB00229	79090
DB01104	3638
DB00570	23210
DB08916	55634
DB00923	1066
DB08916	2896
DB00715	780
DB01030	8444
DB04865	1026
DB01009	3162
DB01590	5641
DB00523	55620
DB00367	8821
DB01115	79600
DB00305	24144
DB00441	11072
DB01092	148022
DB00928	26747
DB01179	1781
DB00982	9246
DB00643	23210
DB00643	10273
DB06803	10221
DB00997	6272
DB00445	9968
DB00715	6337
DB00889	843
DB00541	81
DB04573	25966
DB01628	5743
DB00170	6909
DB00412	10099
DB00694	637
DB00643	23139
DB09020	9475
DB01197	1301
DB00947	22883
DB01394	64780
DB00444	55707
DB01076	4303
DB01234	2542
DB00613	55958
DB06287	9842
DB01103	5927
DB00822	5891
DB08865	54386
DB00154	10782
DB00631	3726
DB00762	2770
DB00631	1643
DB00481	79758
DB09020	54850
DB00309	2920
DB01092	23131
DB09020	10765
DB04573	10451
DB08604	11260
DB08916	10241
DB01204	23385
DB01590	1514
DB00643	7277
DB00917	5743
DB00877	23536
DB04868	79961
DB00374	1848
DB00392	1717
DB00518	22883
DB01254	10956
DB01103	8851
DB00188	1950
DB01396	8851
DB00717	1836
DB01420	3162
DB00210	29978
DB01623	3949
DB00443	3337
DB00810	10782
DB00443	9920
DB01118	1509
DB00162	3597
DB01234	7538
DB00623	1718
DB00381	3992
DB00783	8270
DB00477	10007
DB00679	10682
DB01119	178
DB00585	8914
DB00947	50865
DB08881	55596
DB00444	7178
DB00679	2673
DB01074	694
DB00960	27258
DB00229	3385
DB01246	9695
DB00373	6947
DB01024	1666
DB00762	24138
DB01239	11182
DB00459	2920
DB00778	1021
DB00979	23139
DB00688	9124
DB00715	54800
DB00694	6616
DB09020	147179
DB01396	902
DB00508	3156
DB00643	10469
DB08912	2523
DB01296	6947
DB01234	8799
DB01208	7849
DB00954	23131
DB01030	727
DB00607	6304
DB00694	23635
DB00443	10904
DB00390	10776
DB00317	7099
DB01030	1958
DB00441	126298
DB00643	23303
DB00694	788
DB00305	54957
DB00773	7538
DB01204	1666
DB00361	1316
DB01216	10551
DB08901	54541
DB08865	2908
DB01103	57826
DB01092	11072
DB00846	5054
DB08916	26471
DB01179	8634
DB00631	4118
DB00374	8895
DB00755	54541
DB01590	3012
DB00518	5829
DB01167	3638
DB00170	4616
DB00997	4125
DB08881	55793
DB00857	4638
DB08916	29968
DB00398	1978
DB00503	10551
DB00570	9455
DB00970	5147
DB01034	10451
DB00136	4118
DB01103	5440
DB00857	10318
DB00481	10486
DB02546	57062
DB00783	25976
DB00441	64848
DB00392	39
DB01396	466
DB00518	9688
DB09020	23774
DB00724	25966
DB00518	10057
DB08936	10730
DB00934	39
DB00441	22905
DB01273	2710
DB00585	6915
DB00694	79170
DB00444	1647
DB01104	47
DB00755	7127
DB00928	80745
DB00180	51422
DB00970	9677
DB09020	8349
DB08912	5613
DB00091	3309
DB00444	115201
DB00694	7376
DB00694	1676
DB08911	23705
DB08865	93129
DB01412	5359
DB01115	23378
DB00570	9578
DB00675	51005
DB01208	54442
DB00570	22839
DB08901	10160
DB08881	55974
DB00831	6307
DB08881	9968
DB00928	11186
DB00688	64393
DB00162	3551
DB01254	9236
DB00783	22856
DB06589	1978
DB01590	54957
DB00675	4597
DB01396	80219
DB00441	3854
DB01199	58472
DB00963	5058
DB00762	22841
DB00997	53916
DB00883	5627
DB00229	3815
DB00641	8800
DB08912	5867
DB00317	79170
DB00997	23149
DB00446	5261
DB01103	23670
DB00206	8553
DB00694	54978
DB00227	5909
DB01234	5894
DB01074	16
DB00317	4851
DB01246	3157
DB00997	230
DB00810	6915
DB08901	6304
DB01199	27244
DB01092	4791
DB00446	4118
DB00970	55620
DB08912	79716
DB01024	10904
DB08911	64080
DB00188	3326
DB00390	998
DB00291	2274
DB06228	3223
DB00132	5997
DB00643	11120
DB00997	1666
DB01177	55008
DB00694	55620
DB00679	4758
DB00481	10765
DB01104	10682
DB00305	7559
DB00443	10560
DB00390	5883
DB01177	4776
DB04865	4792
DB00162	5468
DB00229	5627
DB06803	5607
DB00947	1514
DB00846	12
DB00547	5583
DB08865	6840
DB08865	10379
DB00332	1831
DB01179	1850
DB00624	3162
DB01177	3106
DB01092	55031
DB00411	8869
DB02300	3162
DB00758	10206
DB01100	9415
DB00810	1500
DB00206	93129
DB01234	6590
DB00947	3425
DB00631	4605
DB01024	5710
DB00283	79071
DB01119	1052
DB00445	2987
DB00481	3988
DB00541	127544
DB00762	4758
DB00762	1969
DB00481	291
DB00947	50814
DB00970	2523
DB01013	687
DB04843	4303
DB00390	22887
DB00170	25888
DB00508	51478
DB01601	55033
DB00390	29072
DB01204	59342
DB00188	467
DB01024	55793
DB01013	58472
DB00773	4193
DB00982	6804
DB01394	1846
DB04865	29072
DB06803	5743
DB00947	1759
DB01179	4088
DB01171	6727
DB06803	80853
DB06287	4118
DB01103	2745
DB00947	55650
DB00441	4817
DB00459	5909
DB01104	6713
DB08865	3133
DB00694	3073
DB00170	55621
DB01034	23253
DB08911	9276
DB08604	51187
DB00613	701
DB01104	4303
DB01177	6251
DB01204	6450
DB00445	55191
DB00977	29978
DB01074	9451
DB00353	5467
DB00793	467
DB08860	55219
DB00481	5580
DB00367	10745
DB01396	8821
DB00954	23670
DB01074	81576
DB01076	4312
DB01204	5654
DB00762	9546
DB09020	1543
DB01188	6016
DB00643	3654
DB08916	51478
DB08860	79671
DB00675	55793
DB00191	6909
DB00755	81544
DB00947	6603
DB01224	55793
DB00530	1500
DB00541	5819
DB00481	51170
DB00188	84060
DB08860	79170
DB00694	780
DB04865	8892
DB00570	2673
DB02546	481
DB02300	58472
DB00620	5054
DB01229	991
DB01030	2548
DB00253	58472
DB00242	1647
DB00773	5660
DB00715	6307
DB00390	10180
DB00570	6790
DB01074	9854
DB00570	54442
DB01243	3162
DB00773	85377
DB00443	29916
DB00206	5257
DB01273	3885
DB01188	11072
DB00877	25809
DB00679	6659
DB00762	9913
DB00398	26036
DB01273	64167
DB00995	5058
DB01104	230
DB00773	63874
DB06803	1454
DB01590	896
DB00495	57215
DB00793	8061
DB01234	2098
DB00417	6304
DB06589	27109
DB00305	7852
DB01074	51005
DB00648	1978
DB01253	4118
DB00441	9267
DB00361	5715
DB00762	57103
DB08911	10962
DB00530	1066
DB01406	3162
DB06706	10610
DB01243	8974
DB00570	1212
DB01590	23077
DB00643	2534
DB08901	84159
DB02546	5898
DB00947	5652
DB00947	7107
DB00374	1314
DB08912	23161
DB00445	11230
DB02546	4860
DB06803	7159
DB00481	23600
DB00715	3157
DB00441	4482
DB00631	9738
DB00539	11161
DB09020	79872
DB09020	3725
DB06804	79094
DB02546	5580
DB00180	2289
DB08901	2852
DB08881	5211
DB00641	4313
DB01074	50814
DB01179	6793
DB06287	9988
DB04865	23131
DB00755	11098
DB00539	23224
DB00970	5613
DB00738	3486
DB00857	695
DB01047	4792
DB01179	54442
DB00381	4303
DB01396	10180
DB00091	9236
DB00602	7538
DB00091	51635
DB01179	79016
DB09020	26959
DB00570	8837
DB01047	4775
DB00374	10551
DB00717	81544
DB00481	55062
DB01074	6713
DB01158	1021
DB01034	5167
DB00679	83716
DB00518	54442
DB04573	9738
DB00390	79647
DB01177	11020
DB00882	5909
DB00518	2921
DB06804	7453
DB01100	1831
DB06803	55249
DB00530	5265
DB01406	80219
DB00631	5261
DB01396	8050
DB01067	8821
DB08881	23657
DB01179	9455
DB01034	5883
DB06697	50810
DB00390	5997
DB00877	23038
DB01034	54872
DB00925	9903
DB00694	8546
DB01176	6812
DB08604	10797
DB01118	3157
DB01100	54541
DB06803	6782
DB00591	6251
DB00613	5873
DB00507	3162
DB00997	10919
DB01234	2180
DB00205	10013
DB00836	3156
DB00444	8744
DB01179	2314
DB00591	2131
DB00409	4651
DB01074	23469
DB00850	6319
DB06803	1956
DB00997	25809
DB00441	57804
DB00625	3551
DB00570	2707
DB00947	2064
DB01074	26511
DB00305	1950
DB08860	56650
DB00970	5788
DB00783	23597
DB08916	8349
DB00630	2115
DB01177	2523
DB01177	7134
DB00443	5867
DB00390	7538
DB00367	2770
DB00332	7099
DB01406	6727
DB00445	1509
DB00570	2767
DB00773	5366
DB00694	1774
DB00762	10904
DB00443	192286
DB01590	23139
DB00091	10013
DB00570	57142
DB00675	3156
DB08860	78994
DB00954	79090
DB00305	23710
DB01268	4864
DB00550	9797
DB01254	5927
DB00755	4118
DB04868	51569
DB00367	55219
DB00188	5048
DB00477	3422
DB00243	3880
DB06287	1788
DB08912	79090
DB08877	29777
DB00715	4598
DB00959	1052
DB01074	79071
DB01234	57117
DB00960	11001
DB00570	8312
DB01074	2309
DB00755	3551
DB00947	2896
DB01103	1004
DB01598	79090
DB00465	55179
DB00755	9267
DB08865	5971
DB08860	5498
DB00220	9695
DB00409	2065
DB00180	2817
DB00381	51005
DB01254	23038
DB00444	8553
DB01273	5926
DB01254	7494
DB01191	1066
DB00811	8800
DB00227	6275
DB00970	51094
DB01590	26993
DB01254	25875
DB00643	56937
DB00444	5588
DB00877	25901
DB00615	5743
DB00762	56890
DB00409	3108
DB00836	3988
DB00305	4277
DB00928	26019
DB00523	840
DB00539	57192
DB01590	5007
DB00324	51422
DB00631	2920
DB01092	57154
DB01599	23212
DB01024	116039
DB01590	81926
DB00441	9338
DB01590	8357
DB00970	5255
DB00305	4794
DB00441	55652
DB01396	26043
DB06710	9267
DB00170	3399
DB01016	23338
DB00623	3638
DB06803	8565
DB00296	4850
DB00694	1293
DB08916	8398
DB00367	81544
DB00679	10916
DB08860	3107
DB01024	5777
DB00570	9943
DB00588	29103
DB01254	55179
DB08916	51185
DB00170	5764
DB00541	4864
DB00972	4118
DB00836	3949
DB00374	10540
DB08881	26007
DB00530	6509
DB00882	4758
DB04573	6839
DB00227	1831
DB01083	4047
DB01396	1859
DB00443	4023
DB00928	868
DB00563	9552
DB06803	51569
DB00332	4118
DB01021	4850
DB00091	22872
DB00518	10589
DB00518	23094
DB00188	64376
DB00233	5743
DB00392	8878
DB00602	1846
DB00481	9766
DB00836	6509
DB00947	10765
DB08881	9488
DB00982	9249
DB00481	4088
DB00787	23635
DB00284	55837
DB01179	3725
DB00675	3934
DB01188	5352
DB00445	7015
DB00336	10057
DB02546	9143
DB01103	80219
DB00451	1021
DB00443	80746
DB00762	84890
DB00928	2921
DB00755	54502
DB00523	55204
DB00662	85236
DB06287	27242
DB02546	55129
DB01198	2736
DB01254	1831
DB01179	396
DB00928	3508
DB00762	54386
DB00679	54838
DB00968	3340
DB00970	51449
DB01243	23657
DB00997	7593
DB00242	26020
DB00444	27244
DB00445	10589
DB00390	533
DB00675	665
DB01366	4783
DB01118	4597
DB01177	57192
DB04865	25839
DB00982	4864
DB08881	79094
DB00679	5265
DB00970	5019
DB00570	9143
DB06287	9710
DB04865	27289
DB00570	5708
DB00822	4791
DB01103	57415
DB00928	10953
DB00481	8365
DB00679	1847
DB08860	4794
DB06589	3576
DB08865	56997
DB00370	10551
DB04865	25976
DB00091	9761
DB04573	6701
DB00249	2852
DB01092	55249
DB00641	6721
DB00675	8821
DB01590	375346
DB08860	23555
DB00305	7015
DB06589	29902
DB08860	3122
DB08881	79664
DB00613	4891
DB06287	23558
DB00374	9170
DB00947	2944
DB01623	10493
DB00855	54541
DB06827	29978
DB00481	4891
DB00170	7128
DB00783	56942
DB08860	8861
DB00444	3300
DB00570	4644
DB04865	10557
DB02300	57804
DB09020	4289
DB00398	51635
DB00570	9851
DB08860	10610
DB00541	10848
DB00591	102
DB00641	4303
DB01224	4891
DB01034	93594
DB09020	467
DB00563	4312
DB06287	9869
DB00305	3628
DB00390	23099
DB08912	81031
DB01254	1301
DB06803	4141
DB00374	23304
DB00305	63874
DB06803	6472
DB00831	54541
DB00947	9924
DB00570	5971
DB06803	23360
DB01103	2799
DB00374	23053
DB01030	4668
DB01254	5164
DB09020	728642
DB00783	648
DB01095	4864
DB00810	6850
DB00508	10610
DB08912	582
DB01098	10013
DB01074	39
DB01202	4791
DB00972	3240
DB00121	3964
DB00541	5154
DB01238	26227
DB00762	29110
DB00822	8974
DB00643	80758
DB00444	10904
DB00170	2920
DB00530	727
DB00445	5261
DB00882	23224
DB01234	23530
DB00762	1652
DB01222	12
DB00694	1069
DB00305	6443
DB00877	22838
DB01053	387
DB08881	27250
DB01179	23764
DB08936	6988
DB00188	27101
DB00762	191
DB01188	6513
DB08881	9236
DB00928	7596
DB00755	3909
DB00783	23212
DB01047	7538
DB00432	4023
DB06803	2222
DB00170	9262
DB08860	307
DB09020	1654
DB00947	10628
DB00367	12
DB00758	51362
DB00755	4023
DB00999	80212
DB08866	1500
DB00481	55793
DB00982	3553
DB00367	25803
DB00434	29083
DB00793	148022
DB00547	55179
DB01177	9677
DB01103	4616
DB09020	9958
DB08901	81544
DB06287	9187
DB00441	84617
DB01254	7750
DB00712	3122
DB00773	5743
DB06698	7048
DB00553	23161
DB00361	8061
DB01024	6676
DB00783	595
DB00390	10523
DB06803	9792
DB01246	2224
DB00444	55281
DB00877	2804
DB01095	93129
DB08881	440
DB00540	1717
DB00252	57192
DB00877	55251
DB00982	5468
DB00773	23612
DB09020	23198
DB01590	29978
DB04865	5927
DB00717	54432
DB00947	2624
DB08912	23321
DB00091	9924
DB00570	23258
DB00570	11182
DB00882	2896
DB01034	23670
DB00688	10670
DB00539	2548
DB00322	3628
DB00643	5831
DB00481	54541
DB01039	1475
DB00374	2261
DB00947	3913
DB00394	3315
DB01406	9
DB01177	1519
DB00925	27244
DB00724	7690
DB00541	9943
DB01137	55033
DB02546	2961
DB00968	4850
DB00441	898
DB01103	3032
DB01396	2353
DB01273	1829
DB00857	26515
DB00091	79090
DB00518	8312
DB01179	3163
DB00637	39
DB08911	5716
DB08865	3157
DB01095	10013
DB09020	6016
DB04865	29915
DB00547	4792
DB00626	10551
DB01030	10473
DB01204	5699
DB01030	9021
DB00444	23673
DB00441	7942
DB06616	1831
DB00987	1870
DB00170	7763
DB00602	1647
DB00602	10379
DB00305	54386
DB00374	10902
DB01103	5510
DB06287	4736
DB01013	23338
DB01366	92335
DB01239	6696
DB06803	16
DB01590	7319
DB00361	5467
DB01030	2664
DB00361	10272
DB01590	57018
DB06616	1718
DB00762	10153
DB00441	79022
DB01092	3659
DB00694	54919
DB01273	23378
DB01024	6261
DB00928	1978
DB00441	7105
DB00570	3725
DB00390	64376
DB00434	51491
DB00877	5025
DB01092	4929
DB01188	54442
DB00997	2896
DB08911	5627
DB00602	7453
DB01044	3122
DB01074	901
DB00523	4088
DB00091	10483
DB00570	7171
DB01092	4088
DB01254	9246
DB00434	54906
DB00570	329
DB00755	1831
DB02546	1465
DB00367	51315
DB00989	10610
DB00641	1727
DB00694	10320
DB00857	9181
DB00445	3553
DB04865	11011
DB00877	23588
DB08912	25776
DB00877	92689
DB00441	5493
DB01103	23174
DB00585	6676
DB01590	51385
DB00694	2523
DB00970	7070
DB02300	26227
DB00541	9578
DB00982	6347
DB00367	440026
DB00527	4482
DB08901	5777
DB01366	3383
DB06803	9143
DB00305	6919
DB00346	5058
DB06589	10953
DB01118	39
DB00903	26020
DB01034	1198
DB04868	26227
DB01590	7128
DB06144	16
DB00715	57658
DB00443	23097
DB06287	6616
DB01204	5261
DB00822	54800
DB01034	7358
DB00675	79071
DB00877	23585
DB00353	79947
DB04868	11182
DB01074	9267
DB00997	2588
DB01605	10551
DB01179	8115
DB00398	11325
DB00928	5971
DB06147	80746
DB01092	10285
DB01590	4864
DB01179	8609
DB00398	51005
DB00162	23131
DB00390	467
DB00390	9519
DB01611	5058
DB02546	23130
DB00206	54541
DB00530	4794
DB00928	10078
DB08860	4851
DB00441	8743
DB01100	79071
DB01191	10123
DB01204	123803
DB01030	10206
DB00947	64743
DB00220	5106
DB00305	4236
DB01074	2921
DB01162	4482
DB08911	6988
DB01092	9567
DB08860	1647
DB01024	5698
DB00846	55179
DB00675	3638
DB01254	157680
DB01234	2745
DB01034	10202
DB00374	79089
DB01024	6499
DB01254	79629
DB00443	8091
DB00091	10959
DB06803	2309
DB00778	10451
DB01243	4864
DB00444	10133
DB00694	950
DB00631	1960
DB06287	10014
DB00694	9978
DB00877	63940
DB01590	85236
DB00481	51741
DB01396	51307
DB08912	115817
DB01083	10682
DB00441	10782
DB01254	29978
DB01076	994
DB00445	34
DB00822	976
DB01024	60492
DB01100	5909
DB08881	582
DB08865	4851
DB00810	780
DB01273	8324
DB08912	4779
DB08912	4817
DB08881	7070
DB00443	1021
DB08881	10241
DB00997	55825
DB00220	6472
DB00477	6307
DB01013	25976
DB00441	307
DB09020	54438
DB00444	1959
DB04865	54807
DB00694	54438
DB06803	54800
DB08877	30836
DB01083	11182
DB00561	2878
DB01118	3422
DB00523	4023
DB08865	10957
DB00643	23529
DB08981	10732
DB01030	7071
DB00947	23461
DB00679	154
DB00990	2817
DB00361	55201
DB01177	5863
DB00679	79188
DB01273	8706
DB00758	9702
DB00481	2065
DB08911	3339
DB00381	4047
DB06147	4775
DB00374	51567
DB00679	9926
DB00877	5166
DB01030	79758
DB00445	6915
DB00296	23705
DB00773	3300
DB06616	4047
DB01104	63874
DB00445	3425
DB00762	4792
DB01254	10891
DB04865	7702
DB01229	6790
DB00864	4023
DB00317	23705
DB01436	3486
DB00679	23558
DB01100	3638
DB08912	51374
DB06803	4792
DB00982	3383
DB01254	116985
DB01074	3300
DB00846	7099
DB00518	10954
DB00641	54541
DB02546	11142
DB01241	387
DB01590	26959
DB01243	55818
DB01092	5743
DB06803	9988
DB00146	4072
DB00162	5226
DB00755	4088
DB01084	5627
DB00441	22889
DB00390	4794
DB08881	22841
DB00947	54828
DB01273	10014
DB00643	4482
DB01074	200734
DB00261	85236
DB01590	9764
DB00367	4925
DB01602	4791
DB01103	9519
DB00641	7485
DB01211	10551
DB00361	148022
DB00154	10112
DB06287	92689
DB08860	23113
DB01103	7538
DB00715	3949
DB00694	79174
DB00694	10014
DB01590	8365
DB00877	79643
DB01044	8835
DB08826	4023
DB01030	4794
DB00996	5627
DB00987	10962
DB00374	9765
DB01254	9759
DB01103	3628
DB01177	79947
DB01030	10005
DB01148	23131
DB04842	10451
DB00877	51185
DB01396	7189
DB00507	9276
DB01590	27244
DB00671	10206
DB02546	6676
DB01200	868
DB08916	10668
DB04865	51531
DB00170	5290
DB00445	57658
DB01273	8550
DB08912	6509
DB01103	28962
DB08881	833
DB00927	3454
DB08899	116832
DB02546	64080
DB00367	5909
DB00390	10210
DB06803	5927
DB00476	3638
DB01602	5359
DB00715	1595
DB00305	55624
DB00674	55008
DB02546	9907
DB08604	9709
DB01177	6992
DB00810	5566
DB00947	11284
DB00877	23710
DB00890	55008
DB08865	102
DB08860	9927
DB00715	23321
DB02546	25976
DB00997	3551
DB00630	5971
DB00188	9097
DB01229	329
DB00851	6988
DB00997	2739
DB01177	2736
DB08881	26471
DB01179	85377
DB00441	6385
DB00947	201229
DB01177	80212
DB00631	1026
DB00541	2152
DB00602	7378
DB00779	23142
DB08912	5836
DB09020	30001
DB06803	9695
DB00679	79071
DB00443	79754
DB01177	230
DB00441	5829
DB00600	11197
DB00381	54541
DB01396	5194
DB08881	9666
DB08916	9929
DB00444	9533
DB00445	55008
DB00602	1649
DB01034	7844
DB00602	875
DB00631	2309
DB00778	102
DB00762	55008
DB00441	10610
DB00188	8669
DB01246	230
DB01104	6721
DB00877	8837
DB01030	8835
DB00361	5516
DB00518	1062
DB00987	7726
DB01084	4303
DB00671	11151
DB00367	290
DB01268	3638
DB00305	1017
DB04573	2042
DB00361	6307
DB06804	6509
DB04573	10813
DB00547	4582
DB04865	1643
DB08912	1891
DB01013	3315
DB01177	9653
DB00444	80745
DB00982	840
DB01034	5473
DB00602	79094
DB01273	2953
DB00783	25998
DB01092	54700
DB00367	3081
DB00381	3162
