:START_ID(Compound)	:END_ID(Gene)
DB00643	10776
DB00390	392
DB00997	64318
DB01268	4860
DB01103	5287
DB01234	127544
DB00762	9787
DB00694	23609
DB00312	672
DB00773	10926
DB00170	25998
DB00367	3066
DB00436	51001
DB06287	5245
DB01009	6284
DB01034	10494
DB00943	124583
DB00390	80347
DB02546	2877
DB01254	87
DB00857	51081
DB01366	10797
DB00473	5018
DB00445	84890
DB01179	4174
DB00570	10499
DB00361	983
DB00717	2237
DB00305	10273
DB00445	54962
DB01177	481
DB01179	4927
DB00854	9133
DB00570	81620
DB00444	4085
DB00671	23210
DB00541	79009
DB00445	83461
DB01243	23076
DB06287	26520
DB00170	29883
DB01204	80746
DB00205	8884
DB00997	891
DB08901	94081
DB00591	10973
DB01156	8624
DB00444	79073
DB00518	5529
DB00947	4860
DB00390	3275
DB00846	7358
DB00877	8884
DB01259	1848
DB01396	11260
DB00570	216
DB00443	8061
DB00917	5806
DB00602	51514
DB01008	11157
DB00188	115817
DB00445	29107
DB01098	3066
DB06803	6839
DB06803	9319
DB00170	4172
DB00206	10276
DB08860	310
DB00170	23300
DB00947	5708
DB04868	4331
DB01092	4702
DB00679	65083
DB00591	8870
DB00481	5111
DB00233	3682
DB09020	5427
DB00773	10362
DB01179	1848
DB08916	94081
DB00170	3945
DB00756	2697
DB08877	35
DB08604	6790
DB00353	1019
DB00434	30849
DB00367	55706
DB08958	9183
DB00762	23001
DB08916	51441
DB00694	84890
DB00878	79080
DB01103	11190
DB08916	9761
DB08912	10038
DB00397	5216
DB00613	3303
DB00412	55818
DB00694	26354
DB08911	11331
DB01013	5971
DB00631	56992
DB00877	6427
DB00170	53339
DB01188	6790
DB08901	51021
DB00570	56997
DB00602	1759
DB00997	80335
DB00715	6192
DB00441	2063
DB01024	8140
DB01188	11339
DB01008	1019
DB00649	57406
DB01103	51001
DB01234	57178
DB00784	54807
DB01618	533
DB00417	50810
DB00643	23326
DB00481	54908
DB00671	26227
DB01024	991
DB06589	51495
DB00987	9787
DB01098	11098
DB01222	55596
DB00997	2309
DB00997	10528
DB08911	2745
DB01030	9817
DB00877	226
DB00162	1738
DB00277	2064
DB00947	79019
DB01229	8318
DB01197	26001
DB00679	9319
DB00762	10362
DB00188	7157
DB00227	1212
DB00641	1434
DB00758	1212
DB00607	50813
DB00778	26520
DB00877	10059
DB00947	813
DB08916	83743
DB00206	10146
DB08911	11073
DB00602	7083
DB00227	3682
DB01366	39
DB08911	5747
DB01408	56654
DB00358	23223
DB01273	6697
DB00367	81831
DB01103	1155
DB01273	8914
DB08974	8895
DB04865	23670
DB00694	3303
DB00643	2956
DB00398	60528
DB01254	7443
DB00398	55355
DB01222	55355
DB01092	55775
DB00643	27072
DB00987	994
DB08866	10245
DB08916	5050
DB04842	10318
DB00806	5986
DB00997	1105
DB06287	5236
DB00530	6277
DB04573	1647
DB00411	7298
DB08860	132
DB00788	124583
DB00977	10190
DB01177	991
DB00481	7074
DB00810	10434
DB08901	56616
DB00641	23378
DB00694	55035
DB00091	6182
DB01248	10007
DB01273	79077
DB00993	8884
DB00857	1917
DB00909	58478
DB00715	622
DB01103	55324
DB00602	6240
DB01177	8624
DB00774	622
DB00309	8726
DB08881	10285
DB01177	890
DB00773	813
DB01179	51024
DB01119	10273
DB00570	3398
DB01188	51203
DB06803	80746
DB01396	23386
DB00762	10644
DB04865	51026
DB01034	4085
DB00387	6253
DB01222	10362
DB00911	3485
DB00477	11130
DB01092	11041
DB01030	9055
DB00338	27095
DB01030	5980
DB00631	51512
DB08866	10969
DB00997	7371
DB00420	5223
DB00444	55839
DB00188	6659
DB01179	6202
DB00390	84934
DB00947	9221
DB06803	22934
DB00187	39
DB00331	672
DB00570	6821
DB00091	24137
DB01273	22827
DB01179	517
DB00762	57405
DB01013	994
DB00679	1434
DB00570	84747
DB08912	27242
DB00563	9793
DB01254	3930
DB00227	23590
DB00982	5300
DB01590	51495
DB00390	10575
DB00970	1022
DB08901	26292
DB00570	11168
DB01030	64062
DB00567	994
DB01030	79718
DB00206	57405
DB08912	142
DB00570	23512
DB00461	200734
DB00448	11044
DB00390	10667
DB00170	466
DB00613	6923
DB00675	9455
DB01086	10190
DB00854	4931
DB04865	7027
DB01394	51279
DB00456	23029
DB00261	51335
DB00857	9128
DB00997	11137
DB01204	79850
DB01243	5347
DB01204	10926
DB02546	80004
DB00481	5427
DB00242	991
DB00947	4521
DB00854	55748
DB08916	7866
DB08912	10019
DB01034	10921
DB00738	51053
DB00947	23463
DB01394	7494
DB01622	3945
DB00170	5928
DB00508	3028
DB01030	55775
DB01034	79711
DB08604	60528
DB00694	26278
DB00374	11260
DB00773	4172
DB01299	2063
DB00866	29082
DB06803	9700
DB01273	65003
DB00188	55651
DB01179	22926
DB00999	7398
DB00755	8140
DB00715	6182
DB00903	51203
DB06803	23649
DB06287	23435
DB01590	3066
DB00445	9212
DB08860	16
DB08901	896
DB01024	23076
DB00091	3315
DB00928	23649
DB00261	1429
DB00947	23649
DB00317	54881
DB00305	25926
DB01259	1846
DB08916	1213
DB00482	57178
DB00541	6182
DB00481	64208
DB06803	5347
DB00602	10733
DB00539	11098
DB01137	5925
DB00353	10969
DB00550	23325
DB00374	9238
DB00694	55182
DB00188	26063
DB04865	7037
DB00381	84617
DB00758	2771
DB06623	388650
DB01234	7016
DB00367	26155
DB00570	10171
DB01396	10494
DB01029	84617
DB00434	3312
DB00982	11007
DB00970	55038
DB01092	5438
DB01103	57215
DB00947	9156
DB00602	10606
DB00715	51514
DB00679	51318
DB00441	22974
DB00360	9531
DB01074	8520
DB00717	4605
DB00507	332
DB06803	6192
DB00843	991
DB00787	10493
DB00443	200734
DB00613	6119
DB01234	388650
DB01095	29107
DB00170	7155
DB01254	23276
DB00242	9136
DB08865	5111
DB01013	7298
DB01590	7158
DB01204	5438
DB00762	7272
DB00970	644
DB08912	8914
DB00688	51293
DB00982	2625
DB00170	11344
DB00540	4609
DB00443	23657
DB06287	3028
DB00997	23082
DB00224	10434
DB00488	3855
DB01095	51182
DB00679	10112
DB00620	10123
DB00305	9833
DB00445	10038
DB00570	11073
DB00374	695
DB08966	51001
DB01030	23394
DB00982	7416
DB00444	10460
DB00091	54881
DB00441	55651
DB01024	56270
DB00518	26277
DB00390	55699
DB01188	3303
DB00882	11098
DB08877	84869
DB00281	79080
DB08916	10973
DB01254	2810
DB01074	8050
DB00627	6876
DB00336	1429
DB00417	51382
DB00602	2956
DB00762	699
DB00591	1978
DB01095	1503
DB00877	26155
DB01103	23609
DB00374	16
DB00170	642
DB01098	10969
DB00648	3156
DB00233	26136
DB00779	23
DB00444	1063
DB08901	6804
DB00947	51512
DB00643	2222
DB01092	55748
DB01137	6461
DB01261	1906
DB00675	10523
DB00846	347902
DB00877	3838
DB09020	64777
DB06804	51070
DB00844	5300
DB00679	6240
DB01590	23029
DB00481	55111
DB06803	51728
DB00567	8520
DB00390	55272
DB00444	7994
DB01156	9943
DB04786	3300
DB00619	7264
DB00588	5971
DB00188	9847
DB02546	51024
DB00091	23636
DB00877	9816
DB00798	9128
DB00755	23576
DB00390	91137
DB00305	55209
DB01008	9128
DB01234	54477
DB00850	3486
DB00396	991
DB01024	6790
DB01394	3033
DB08901	6192
DB00671	6192
DB00146	10493
DB00367	23230
DB00603	5111
DB01103	2553
DB08865	9847
DB00154	55012
DB01103	9112
DB00675	51001
DB00928	5018
DB01034	10465
DB00570	8574
DB01095	9319
DB00631	991
DB00783	5800
DB00694	9673
DB06147	54205
DB01234	3956
DB00390	51368
DB00857	79080
DB00374	79731
DB00722	211
DB00970	993
DB00530	51155
DB01396	29081
DB00449	10190
DB02546	54623
DB01179	8322
DB00366	9518
DB00845	84617
DB01030	9833
DB00441	4869
DB00889	10190
DB01041	57761
DB06803	7105
DB01178	8204
DB00588	4830
DB00367	10797
DB08916	3066
DB00717	5696
DB08881	5707
DB00570	3131
DB08912	2171
DB00508	983
DB00547	11098
DB08911	8914
DB01024	10273
DB00982	51382
DB00199	5438
DB04865	3930
DB08974	11073
DB00205	146909
DB00170	10730
DB04865	1774
DB00564	831
DB00324	10190
DB08865	3930
DB01179	4792
DB01273	4691
DB01074	55651
DB00787	6182
DB00877	23076
DB00928	10972
DB01254	54733
DB02546	471
DB00390	10190
DB00206	200081
DB00854	6119
DB00305	7074
DB01103	146712
DB00997	9847
DB06803	79892
DB01092	9064
DB00390	9801
DB01204	64151
DB01239	55651
DB00091	1058
DB01030	10797
DB00374	56915
DB00970	23082
DB00170	10973
DB00997	83743
DB00661	9093
DB00877	64429
DB01030	55038
DB00540	6390
DB01204	10557
DB00694	3312
DB01234	7358
DB04896	27095
DB01590	9847
DB00810	11230
DB01092	10069
DB00641	3945
DB08860	10131
DB00947	55159
DB08911	990
DB00928	9761
DB00694	9698
DB01024	6182
DB00398	79892
DB08881	7262
DB08901	83460
DB00367	10885
DB01030	51155
DB00170	10972
DB00679	10807
DB00444	79071
DB08912	596
DB00367	6894
DB04865	124583
DB00390	51108
DB08912	57405
DB00204	1738
DB01030	51742
DB06710	51635
DB00441	9688
DB08916	991
DB02546	57798
DB01241	9375
DB00688	23244
DB00947	10714
DB00947	25874
DB00796	23089
DB00602	8520
DB00641	5983
DB00540	5111
DB00121	10285
DB01179	7494
DB00170	10463
DB00694	11325
DB00641	83461
DB01229	10058
DB01234	9212
DB00970	23386
DB00762	102
DB00877	80347
DB01204	3303
DB01188	994
DB00530	3956
DB04865	51573
DB00553	10973
DB04865	7485
DB01273	1891
DB00374	65083
DB00688	5347
DB00305	11011
DB00822	51024
DB00997	91746
DB01204	5877
DB00796	8985
DB00679	5427
DB00641	9941
DB08877	11230
DB00162	7846
DB00675	23082
DB01229	7465
DB00588	27338
DB00947	79000
DB09020	3682
DB00947	9270
DB08911	51491
DB00624	5591
DB00390	23211
DB00970	54915
DB01179	6772
DB08916	2997
DB00947	55355
DB00312	5696
DB00773	991
DB01030	9217
DB01243	1027
DB01210	9531
DB00170	2287
DB00441	23406
DB00762	5925
DB01044	9518
DB06803	54892
DB06704	10190
DB00305	6182
DB00523	7416
DB00242	8607
DB00773	1164
DB01074	55226
DB01254	993
DB00390	80212
DB00412	133
DB08860	6390
DB06287	6603
DB01024	55183
DB00928	5236
DB08916	7153
DB01578	10245
DB00970	25873
DB00381	6839
DB00390	7088
DB01030	6182
DB00783	8321
DB00305	3838
DB04865	2739
DB01202	6184
DB00541	3978
DB00733	23406
DB00715	4085
DB00432	84722
DB04865	3312
DB01030	10432
DB00947	9816
DB00390	78991
DB00928	10775
DB00643	10007
DB08916	9703
DB00970	29083
DB01104	991
DB00688	4609
DB01211	23647
DB00315	8520
DB08792	388650
DB00715	79080
DB01590	10434
DB08916	1212
DB01204	27107
DB00188	51192
DB00877	6749
DB06803	4615
DB00570	55937
DB06710	1019
DB08918	27095
DB01195	6461
DB00344	10190
DB04786	5092
DB01103	54930
DB00472	6119
DB00441	996
DB00205	3028
DB00987	10902
DB00322	5529
DB00602	64785
DB00585	1978
DB00530	23076
DB00227	55388
DB01074	64682
DB00857	328
DB00773	29899
DB00091	6697
DB08912	4651
DB00844	57761
DB01254	705
DB08881	2222
DB01074	51071
DB00641	84549
DB00445	10276
DB00577	4931
DB00563	23204
DB01053	3033
DB00854	2896
DB01074	10572
DB01053	5042
DB01590	9375
DB00305	11113
DB00544	51382
DB00961	10273
DB00170	65264
DB00229	51382
DB01273	1514
DB01179	55709
DB01618	9688
DB01204	1398
DB00443	5898
DB00227	6839
DB06287	51491
DB02546	23774
DB08916	7264
DB01211	4830
DB00857	2954
DB00717	708
DB00541	8644
DB00091	2958
DB01103	7705
DB00481	1062
DB01204	7465
DB00261	80347
DB00997	23647
DB00444	10644
DB00187	23029
DB01396	10092
DB00857	79961
DB00305	8624
DB01590	5427
DB00688	4288
DB00417	25805
DB00541	1848
DB00675	5699
DB00963	10059
DB00643	65123
DB00854	9928
DB00947	57215
DB00170	9793
DB01030	55023
DB01421	4830
DB08860	51081
DB00641	5198
DB01607	991
DB01253	831
DB01074	7866
DB02546	1352
DB04865	9270
DB00643	4361
DB00715	2237
DB00443	127544
DB01578	5018
DB00188	891
DB01188	22974
DB00928	5720
DB00523	7298
DB00715	9319
DB00481	642
DB00762	10059
DB01179	8270
DB00508	4830
DB01229	10670
DB01113	10273
DB06287	3312
DB00947	899
DB00390	1059
DB01590	51097
DB00481	10694
DB02546	23404
DB00443	5708
DB01229	10972
DB00703	3875
DB01092	4913
DB00390	26128
DB01273	10726
DB00481	60528
DB01053	7027
DB00587	5321
DB01092	9784
DB01024	58478
DB00445	51116
DB00877	10212
DB01396	138151
DB01229	22827
DB01103	11137
DB08911	79892
DB00206	51070
DB00274	10362
DB00188	51170
DB00857	22934
DB00643	8243
DB01177	10432
DB00305	84722
DB08901	7866
DB01030	1058
DB00445	54906
DB00697	1738
DB01254	6182
DB00394	8870
DB00758	84617
DB08912	79071
DB06287	1445
DB00987	11222
DB01248	4171
DB00444	79866
DB00947	672
DB01204	79960
DB01179	622
DB00322	4751
DB00444	22836
DB00374	10227
DB08911	9735
DB01229	6184
DB01254	23212
DB00602	3838
DB01092	29901
DB06795	5018
DB01420	4609
DB00444	10728
DB01092	54981
DB00738	3156
DB00957	4609
DB00444	79902
DB01188	23338
DB06147	6192
DB00570	25874
DB01229	4174
DB01204	9698
DB00130	51635
DB00239	7866
DB00390	4144
DB06589	1676
DB01177	79960
DB01024	27340
DB08881	10440
DB08911	3485
DB00917	1808
DB01273	28957
DB01092	8443
DB00367	1434
DB01024	1736
DB08901	26073
DB01179	9122
DB00448	51375
DB00146	6182
DB00563	10915
DB00206	9270
DB01259	2961
DB01204	216
DB00170	5525
DB09020	11285
DB00206	10285
DB01034	9787
DB00481	8140
DB08881	7873
DB00613	3315
DB00947	79866
DB00547	6697
DB00444	55635
DB00694	5279
DB00367	54517
DB00374	10682
DB00563	55608
DB00631	3835
DB00987	3832
DB08860	9319
DB02546	28958
DB08881	79073
DB06287	9040
DB01024	9924
DB08901	5441
DB08916	5018
DB00434	79902
DB00390	79590
DB01177	1859
DB00367	1019
DB00641	4616
DB09020	6117
DB01273	29086
DB00305	22827
DB00443	10123
DB00821	4931
DB00188	4172
DB01177	7371
DB00957	22827
DB00602	64429
DB00131	991
DB01034	80324
DB01261	23089
DB06287	9673
DB00643	55012
DB00585	2171
DB01224	51282
DB01034	9761
DB00444	5525
DB00641	11004
DB00877	55003
DB04865	10549
DB00206	9688
DB01234	1786
DB01177	6877
DB00223	8914
DB00846	26227
DB00445	8624
DB00187	23210
DB00643	3303
DB00432	9093
DB01179	3978
DB01092	23338
DB00443	10221
DB08901	3028
DB00857	81887
DB01095	10007
DB01030	10926
DB00445	7866
DB00441	51805
DB00584	6382
DB00530	23406
DB00188	93974
DB00834	10273
DB01366	501
DB01034	64943
DB00854	5287
DB01248	57016
DB00481	8050
DB00836	23597
DB01092	7390
DB04865	293
DB00762	7088
DB01171	994
DB06144	1738
DB00641	6908
DB00877	22827
DB00613	1917
DB01098	8607
DB08916	1802
DB00762	1429
DB00947	55111
DB00374	51096
DB00170	203068
DB00443	23499
DB00877	54205
DB01238	991
DB01166	55699
DB00715	5982
DB00877	6996
DB08860	10969
DB00694	10915
DB00679	54512
DB08916	11098
DB04786	7106
DB01120	1978
DB00730	51160
DB00822	1738
DB00305	4927
DB01222	3486
DB00441	6192
DB00499	79143
DB00643	3832
DB00394	55355
DB00445	27000
DB00445	55182
DB00857	9455
DB00441	1802
DB00697	10969
DB00987	3930
DB00445	25987
DB00426	3315
DB02546	5603
DB01092	11344
DB00206	10813
DB01034	23171
DB00758	10099
DB00570	55922
DB00987	51293
DB01396	6697
DB00997	23212
DB02546	39
DB00443	133
DB00877	23326
DB01103	8644
DB01100	5111
DB00570	4174
DB06803	4702
DB01394	55204
DB09020	65993
DB01296	5796
DB00694	6047
DB00643	4175
DB01204	51001
DB08912	10276
DB00444	11339
DB00773	10051
DB00694	7296
DB00783	2113
DB01095	11157
DB08865	9221
DB08881	79581
DB08901	9943
DB01234	90
DB01008	1666
DB00227	10112
DB08911	80758
DB08911	51106
DB00367	80746
DB01024	4216
DB01204	1387
DB01115	10112
DB01366	5965
DB00717	387707
DB00444	9736
DB00773	55143
DB01208	991
DB08911	54733
DB00570	4863
DB00188	4358
DB00997	5111
DB00576	4931
DB00968	64943
DB00641	1503
DB00624	7088
DB01200	5696
DB08860	10051
DB08865	533
DB00857	57215
DB06287	23636
DB00223	9928
DB00620	10190
DB01273	2109
DB01024	1063
DB01024	7329
DB01622	5018
DB08916	79080
DB08916	10915
DB01177	29127
DB00997	993
DB00547	9518
DB00602	23659
DB00738	55256
DB08912	79902
DB00773	83461
DB00444	23435
DB01173	3202
DB01254	10376
DB01177	8870
DB00305	3927
DB00947	3251
DB04868	5438
DB01114	6182
DB06589	5566
DB00839	9289
DB01224	79073
DB01024	3376
DB06710	64943
DB00204	116832
DB00367	30968
DB00987	3161
DB00717	5438
DB00641	54908
DB00456	4043
DB00398	51512
DB01188	10038
DB00441	3320
DB00353	55256
DB00227	51053
DB00244	27336
DB00398	890
DB01092	124583
DB00188	10609
DB01092	142
DB08912	55165
DB01103	57819
DB04868	51282
DB00762	56992
DB00982	79902
DB01179	2184
DB00903	11065
DB00170	54832
DB00206	6184
DB00773	5782
DB00530	9531
DB00188	28973
DB00641	3336
DB04865	2771
DB00091	1468
DB00947	5982
DB00361	29083
DB00353	9133
DB01149	54205
DB00947	54881
DB00877	51659
DB00420	54733
DB08865	22809
DB00441	10146
DB01204	5111
DB08911	51659
DB00170	10935
DB08860	23386
DB00570	3303
DB01120	10273
DB00755	8243
DB02546	79866
DB01177	55775
DB00783	4313
DB00717	9128
DB00390	55157
DB00445	147179
DB09020	8802
DB00555	56889
DB08860	81034
DB00970	253943
DB01234	22809
DB04865	1605
DB01034	26520
DB01243	23435
DB00570	9060
DB04572	7422
DB00390	5300
DB00679	11157
DB08860	5427
DB00441	23367
DB06803	4709
DB00584	2131
DB00170	10159
DB00445	891
DB01047	6277
DB00854	1983
DB00857	10101
DB08881	6284
DB01179	2064
DB00305	6239
DB01156	55324
DB08860	8318
DB02546	8603
DB00508	83743
DB08877	4331
DB00170	3066
DB00997	1662
DB01103	22794
DB00188	51071
DB06287	23076
DB00404	5427
DB01013	8318
DB04865	23463
DB01030	11340
DB00877	1802
DB00928	64429
DB00570	2189
DB00822	392
DB01234	9842
DB06803	3833
DB00270	11232
DB02546	83743
DB00588	26227
DB00305	9736
DB00223	3486
DB00846	10123
DB01092	8396
DB01222	9847
DB00643	54477
DB00541	4522
DB00444	2195
DB00717	3033
DB00928	64943
DB00997	10051
DB00839	9518
DB00877	8624
DB00507	9531
DB01248	11065
DB00784	9093
DB01034	5518
DB00947	54915
DB00999	5440
DB00441	220134
DB00857	4830
DB01103	2584
DB00261	5438
DB00602	2146
DB08860	54517
DB00541	4792
DB09020	10073
DB08912	5982
DB04865	3303
DB01095	51659
DB06817	26511
DB00997	10432
DB00738	29796
DB01254	8727
DB01103	23029
DB01024	10024
DB01024	699
DB08865	5378
DB01590	10190
DB06287	6908
DB04865	4357
DB00374	79590
DB00688	84823
DB01199	3122
DB01406	51116
DB01204	5883
DB01008	976
DB00201	2697
DB00877	22934
DB00481	9688
DB00641	80324
DB01406	23212
DB08916	26155
DB00755	5154
DB00928	8303
DB04865	3978
DB01273	4026
DB00613	55324
DB01175	10493
DB00854	10165
DB00970	8726
DB08911	2115
DB00441	7416
DB00293	5321
DB09020	7867
DB00547	55127
DB00443	5971
DB00188	4701
DB00426	10318
DB00344	5287
DB08881	9531
DB01024	9133
DB00358	211
DB00993	6182
DB00850	11130
DB01188	51616
DB00624	2091
DB00091	51495
DB00541	8318
DB01273	3329
DB00390	9784
DB00928	60528
DB08881	25843
DB00570	2109
DB00180	1643
DB00443	4817
DB08916	9933
DB00970	1051
DB00737	5800
DB01074	404672
DB01396	26128
DB00863	8520
DB00530	4609
DB00987	55748
DB08912	4609
DB00131	6284
DB08916	79084
DB00715	23397
DB00822	5300
DB08916	1465
DB00481	79084
DB00446	1738
DB01179	9924
DB00374	6573
DB08877	283232
DB01030	55131
DB01074	10969
DB00336	23585
DB00523	80758
DB01156	7485
DB00947	9928
DB08916	5464
DB00091	8607
DB00928	622
DB00305	1978
DB00227	3066
DB00456	79902
DB00445	4783
DB00987	55635
DB00162	55256
DB00970	994
DB08877	9488
DB02546	10591
DB08860	3376
DB00530	51593
DB00947	10572
DB00694	4850
DB01273	64745
DB04842	26520
DB08860	10146
DB08866	6119
DB04571	6813
DB01179	466
DB01396	9784
DB00641	10589
DB00390	3312
DB08912	1969
DB00170	6195
DB00444	10915
DB00296	1027
DB00968	29083
DB00227	2237
DB08916	23076
DB00995	83743
DB00390	22934
DB00634	25874
DB00717	27346
DB00229	7866
DB00570	51053
DB01254	10146
DB04571	1738
DB01179	1628
DB00999	6990
DB06287	226
DB00305	9569
DB01406	11007
DB00361	51282
DB00091	7153
DB06287	27107
DB08604	51071
DB00444	84722
DB00305	10498
DB00392	23378
DB00396	22796
DB01396	3613
DB00997	7372
DB00866	5019
DB00585	11041
DB00206	23326
DB01034	5464
DB01177	54512
DB01024	5822
DB00284	114884
DB08911	8438
DB00389	56654
DB01420	11007
DB00854	7153
DB00091	2146
DB09020	11162
DB00398	23338
DB00518	3206
DB08881	51382
DB00367	4085
DB04573	51170
DB00132	55818
DB00570	1962
DB01095	466
DB00091	8208
DB01008	54680
DB04865	5287
DB00643	22926
DB00316	79902
